Audio File|Original Transcription|Synthesized Transcription
bas_rnd2_166.wav| Experiența vine însă jucând și acumulând.| Experiența vine însă jucând și acumulând.
bas_rnd2_167.wav| Anul acesta nici un parinte nu a fost decăzut.| Anul acesta aici un parinte nu a fost decăzut.
bas_rnd2_168.wav| Nu ne-a afectat cu nimic ciclul săptămânal sau conținutul antrenamentelor.| Nu ne-a afectat cu nimic ciclul săptămânal sau conținutul antrenamentelor.
bas_rnd2_169.wav| Bătaia va dura câteva minute, iar regulile sunt foarte simple.| Bătaia va dura câteva minute iar regurile sunt foarte simple.
bas_rnd2_170.wav| Anul trecut am pierdut foarte multe puncte cu echipele mici.| Anul trecut am pierdut foarte multe puncte cu echipele mii.
bas_rnd2_171.wav| Între timp a fost solicitată urmărirea pensionarului prin sistemul automat.| Între timp, a fost solicitată urmărirea pensionarului prin sistemul automat.
bas_rnd2_172.wav| De 10 ani nu am mai luat semniciun concediu.| De 10 ani nu mai luasem niciun concediu.
bas_rnd2_173.wav| Munca detectivilor este greu cuantificabila în ceea ce privește remunerația.| Munca detectivilor este greu cuantificabilă în ceea ce privește renumerația.
bas_rnd2_174.wav| Ei confunde emisiunile TV cu propaganda.| I-ai confundă emisiunile TV cu propaganda.
bas_rnd2_175.wav| Trebuie să încercăm mereu să ne redescoperim să luptăm.| Trebuie să încercăm mereu să ne redescoperim să luptăm.
bas_rnd2_176.wav| sunt dependente de pictura.| Sunt dependentă de pictură.
bas_rnd2_177.wav| Concluziile le trage singur.| Concluzie al etajei singuri.
bas_rnd2_178.wav| erau pe atunci cursuri de bucătar, frizeri și operator de firme.| erau pe atunci cursuri de bucătari, frizeri și operatori de firme.
bas_rnd2_179.wav| Conform surselor citate, acestea sunt ipoteze de lucru preliminare.| Conform surselor citate, acestea sunt hipoteze de lucru preliminare.
bas_rnd2_180.wav| Am terminat Facultatea de Marketing și nu am unde să mă angajez.| Am terminat facultate de marketing și nu am unde să mă engagez.
bas_rnd2_181.wav| spune cu franchețe și cu împătare salva montistul sportiv fost vicecampion mondial la karate.| Une cu franchețe și cu împătare salva muntistul sportiv fost vicecampion mondial la karate.
bas_rnd2_182.wav| Am avut două penaltiuri iar Constantinescu nu trebuia eliminat.| Am avut două penaltiuri iar Constantinescu nu trebuia eliminat.
bas_rnd2_183.wav| Avea un copil urmas sa se marite, avea tot ce isi dorea.| Avea un copil urmas să se mărite, avea tot ce își dorea.
bas_rnd2_184.wav| În Italia preferă mâncările rafinate.| În Italia preferăm mâncărorile rafinate.
bas_rnd2_185.wav| s-ar putea vedea aceasta infrangere la sfarsitul campionatului.| care putea vedea aceasta infrangere la sfarsituri campionatului.
bas_rnd2_186.wav| din 2012.| din 2012.
bas_rnd2_187.wav| În realitate, nimic nu mai este ce a fost.| În realitate nimic nu mai este ce a fost.
bas_rnd2_188.wav| Reunionile HLEG se desfășoară fără un calendar prestabilit.| Reunionile flex se desfășoară fără un calendar prestabilit.
bas_rnd2_189.wav| Doar 30% din producția la farge agregate merge către infrastructură.| doar 3,0% din producția la faze agregate merge către infrastructură.
bas_rnd2_190.wav| Vă dați iama ce a ieșită și amintește Alindrică.| Vă dați seama ce a ieșită și amintește al intrică.
bas_rnd2_191.wav| Acum adăpostul găsduiește 600 de câini și 60 de pisii.| Acum adapostru găsduiește 600 de câini și 60 de PC
bas_rnd2_192.wav| rețetea de când era doar o copilă.| Și e rețeta de când era doar o copilă.
bas_rnd2_193.wav| În orice caz, la vot, europarlamentarii socialiști nu au respectat cerința liderilor.| În orice caz, la vot, europarlamentarii socialisti nu au respectat cerinta liderilor.
bas_rnd2_194.wav| Aceasta nu va fi prima închetă deschisă împotriva bancii americane.| Aceasta nu va fi prima incheta deschisa impotriva bancii americane.
bas_rnd2_195.wav| a urmat apoi calculatorul și jocurile electronice.| a urmat apoi calculatorul si jocurile electronice.
bas_rnd2_196.wav| Am trecut în Moldova și acum mă întorc acasă.| Am trecut în Moldova și acum mă întorc acasă.
bas_rnd2_197.wav| Dacă vrem să creștem jucători, trebuie să acceptăm și astfel de erori.| Dacă vrem să creștem jucător, trebuie să acceptăm și astfel de rol.
bas_rnd2_198.wav| Unul dintre motive îl reprezintă aglomerația din spitale.| Unul dintre motive îl reprezintă aglomeratia din spitale.
bas_rnd2_199.wav| Acum este pensionară și trăiește în sua în apropiere de New York.| Acum este pensionare și trăiște în sua în apropiere de New York.
bas_rnd2_200.wav| Televiziunea publică, mai curând oficială decât publică, susținea interesele puterii.| Televiziunea publică, mai curând oficială decât publică, sustină interesele puterii.
bas_rnd2_201.wav| Necazurile ii fac pe oameni să solicite inclusiv ajutoare nereambursabile.| Necasurile ii fac pe oamenii sa solicite inclusiv ajutoare nerambusabile.
bas_rnd2_202.wav| Se întâmplă cam odată pe lună minim.| se întâmplă cam odată pe lună minim.
bas_rnd2_203.wav| Trebuie să știi clar încă o tromerge.| Trebuie să știi clar încă o tromel.
bas_rnd2_205.wav| au fost cumpărate cu piscină.| au fost cumpărate cu o piscină.
bas_rnd2_206.wav| Turul este programat pentru data de 1 octombrie la Bucurei.| Turul este programat pentru data de 1 octombrie la Bucurei.
bas_rnd2_207.wav| Baie comună pe fiecare palier.| baie comuna pe fiecare palier.
bas_rnd2_208.wav| Producția franceză a mai fost prezentată și în alte festivaluri din lume.| Productia franceza a mai fost prezentata si in alte festivaluri din lume.
bas_rnd2_209.wav| Rezistați să consumați numai fructe, legume și miere.| Prezistați să consumați numai fructe, legume și miere.
bas_rnd2_210.wav| Apoi, usor-usor, căinii au găsit drumul rehabilitării.| Apoi, ușor-ușor, căi ni-au văzit drumul rehabilitării.
bas_rnd2_211.wav| Am intrat în UE înaintea României.| Am intrat în UE înaintea României.
bas_rnd2_212.wav| Biletele s-au pus în vânzare la casa de bilete a teatrului.| Biletele s-au pus în vânzare la casă de bilete a teatrului.
bas_rnd2_213.wav| Cel puțin asta spun agenții economici care au fost prezenti la manifestare.| Cel puțin asta spun agenții economici care au fost prezenți la manifestare.
bas_rnd2_214.wav| am simțit că pot să apăr acel penaltic.| am simțit că pot să apăr ca celben altii.
bas_rnd2_215.wav| Sătenii spun că așa incendiu nu au mai văzut până acum.| Săteni spun că așa incendi, eu nu am mai văzut până acum.
bas_rnd2_216.wav| Noi am făcut tot ceea ce am putut pentru copii.| Noi am făcut tot ceea ce am putut pentru copii.
bas_rnd2_217.wav| Tricolorii vor întâlni sămbătă reprezentativa Ungariei.| Tricolorii vor întâlni sămbătări reprezentativa Ungariei.
bas_rnd2_218.wav| Acum spune că îi mulțumește tatălui pentru decizia de atunci.| Acum spune că îi mulțumește tatălui pentru decizia de atunci.
bas_rnd2_219.wav| odată ce am renunțat.| odată ce am renunțat.
bas_rnd2_220.wav| Cert e că în noiembrie voi ceda clubul.| Cert e că în noiembrie voi ceda clubul.
bas_rnd2_221.wav| Când a venit ocazia, n-am mai putut.| Când a venit ocazia, n-am mai putut.
bas_rnd2_222.wav| Anul acesta de exemplu a fost un an foarte bun.| Anul acesta de exemplu a fost un an foarte bun.
bas_rnd2_223.wav| Când am plecat de la Cotroceni, am avut argumentele mele.| Când am plecat de la Cotroceni, am avut argumentele mele.
bas_rnd2_224.wav| Îndecisiv totul a fost de partea lui del Potro.| În precisiv totul a fost de partea lui Del Potro.
bas_rnd2_225.wav| printre ei chiar campioana este dobra.| Într-intre ei chiar campioana este la octobre.
bas_rnd2_226.wav| un bărbat și două femei din comun Amoara nu s-au lăsat păcăliți.| Cum vorbati, si doua femei din comuna Moara nu s-au lasat pacariti.
bas_rnd2_227.wav| În plus, acțiunea preventivă urmează să se desfășoare și în zilele următoare.| În plus, acțiunea preventivă urmează să se desfășoare și în zilele următoare.
bas_rnd2_228.wav| Mă simt mai puternic, am mai multă energie.| Mă simt mai puternic, am mai multă energie.
bas_rnd2_229.wav| Pe omul regiei îl pune acolo şeful său.| Pe omul regii ei îl pune acolo şeful său.
bas_rnd2_230.wav| Procurorul spune că pleșiță inspirat teamă în timpul audirilor din dosar.| Procurorul spune că plieșița inspirate amă în timpul audierilor din dosar.
bas_rnd2_231.wav| Dacă cineva trebuie înlăturați, se folosesc toate instrumentele represive posibile.| Dacă cineva trebuie înlăturați, se folosesc toate instrumentele represive posibile.
bas_rnd2_232.wav| O să vedem dacă dau afară pe cineva sau nu.| O sa vedem daca dau afara pe cineva sau nu.
bas_rnd2_233.wav| PDL și PSD se vor lupta multă vreme de aici înainte.| PDL si PSD se vor lupta multa vreme de aici inainte.
bas_rnd2_234.wav| Vă aduceți aminte cazul Popoviciul.| Vă aduceți aminte cazul Popoviciu.
bas_rnd2_235.wav| Nu știm dacă vom putea conta pe prezența unor personalități anunțate.| Nu știm dacă vom putea conta pe prezența unor personalități te anunțate.
bas_rnd2_236.wav| Toți fotbaliștii vor să plece.| Toți fotbaliștii vor să plece!
bas_rnd2_237.wav| Voi planifica pentru la anul viitor o vacanta de sarbatori in Grecia.| Voi planifica pentru la anul viitor o vacanta de Sărbători în Grecia.
bas_rnd2_238.wav| În plus condițiile de muncă sunt precare.| În plus condițiile de muncă sunt precare.
bas_rnd2_239.wav| a reușit să-și aranjeze camera lui.| a reușit să-și aranjeze camera lui.
bas_rnd2_240.wav| Lucrurile acestea sunt noi în reșița.| Lucrurile acestea sunt noi îndreșită.
bas_rnd2_241.wav| Avea piciorușul rupt își aduce aminte tânăra.| Avea piciorușuri rupt își aduce aminte tânără.
bas_rnd2_242.wav| Nu sunt deloc multumit.| Nu sunt deloc multumiti.
bas_rnd2_243.wav| Mie mi s-a reproșat adesea că distrug prestigiul universității atacând găștile universitare.| Mie mi se reproșat adesea că distrug prestigiul universității atacând găștile universitare.
bas_rnd2_244.wav| În trei ore ajung din Constanța la Monte Oru, spune un turist constanțian.| Între ori ajung din Constanța la Monteoro, spune un turist constanțian.
bas_rnd2_245.wav| Tinerii, resiţeni preferă muzica de club şi agitaţia pe trecerilor house.| Finerii reșițeni preferă muzică de club și agitația petrecerilor hause.
bas_rnd2_246.wav| a jucat teatru, s-a prefăcut că i-a venit rău.| a jucat teatru, ți-a prefăcut că i-a venit rau.
bas_rnd2_247.wav| Am putea pierde 10% anul acesta.| Am putea pierde 10% anul acesta.
bas_rnd2_248.wav| Vom fi pe pierdere, spune managerul general al portarului.| Vom fi pe pierdere, spune managerul general al portalului.
bas_rnd2_249.wav| Am întâlnit întrebări care nu au ce căuta la această categorie.| Am întâlnit întrebări care nu au ce căuta la această categorie.
bas_rnd2_250.wav| Uriașe, evenimente, ample transformări, crize atinse de metastază ne sucesc mințile.| Uriașe, evenimente, amble transformari, crize atinse de metastază, nesucesc mințile.
bas_rnd2_251.wav| Deocamdată nu se cunosc cauzele.| Deocamdată nu se cunosc cauzele.
bas_rnd2_252.wav| Există însă la Oravita o firmă care se ocupă cu așa ceva.| Exista însă la Oravita o firmă care se ocupă cu așa ceva.
bas_rnd2_253.wav| Dar și asta pare acum prea puțin, povestește Emma.| Dar și asta pare acum prea puțin, povestește Emma.
bas_rnd2_254.wav| 5 din rămni cu vâlcea vor pleca vineri, 18 septembrie, la Milano.| 5 tirâni cu vâlcea vor pleca vineriul 18 setembrie la Mioano.
bas_rnd2_255.wav| Nu-mi place cand vad necredinta in Dumnezeu.| Nu-mi place când văd necredința în Dumnezeu.
bas_rnd2_256.wav| A mers acolo viner, ne-a spus directorul grădinii, Vasile Cristea.| A mers acolo vineri, ne-a spus directorul rădinii, Vasile Cristea.
bas_rnd2_257.wav| Este o perioadă grea pentru toată lumea.| Este o perioadă grea pentru toată lumea.
bas_rnd2_258.wav| Sunt scene violente, nu se mai poate continua cu jumatat de masura.| Sunt scene violente, nu se mai poate continua cu jumatat de masura.
bas_rnd2_259.wav| O altă explicație este legată de raportările pe care le fac firmele.| O altă explicație este legată de raportările pe care le fac firmele.
bas_rnd2_260.wav| Pe locul al doilea se situează Arădenii.| Pe locul al duelia se situează a Rădenii.
bas_rnd2_261.wav| Avocatul surorilor Andrescu nu a putut fi conductat.| Avocatul surorilor Andreescu nu a putut fi contactat.
bas_rnd2_262.wav| Este o victoria importantă pentru noi.| Este o victorie importantă pentru noi.
bas_rnd2_263.wav| Nu toți angajatorii gălățeni anunță la AJFM că vor să concedieze colectiv.| Nu toți amlajătorii gălățeni anunță la aje o femei că vor să concedieze colectiv.
bas_rnd2_264.wav| să mi arate ceva foarte interesant.| să mi arate ceva foarte interesant.
bas_rnd2_265.wav| au o apărare foarte bună în care se remarcă capitanul Tarknishvili.| au o părare foarte bună în care se marcă capitanul Tarkniști V.
bas_rnd2_266.wav| Ambele majori se vor disputa pe stadionul din urziceni.| Ambele meciuri se vor disputa pe stadionul din Urzicent.
bas_rnd2_267.wav| Cu ce mașină ai intrat pe pista acum?| Cu ce masina intreati pe pista acum?
bas_rnd2_268.wav| Voi mai construi încă două odăi cu fânt, dar atât.| Voi mai construi încă două odăi cu fund, dar atât.
bas_rnd2_269.wav| Nu toți, însă, se pot ridica la un anumit nivel.| Nu toți însă se pot ridica la un anumit nivel.
bas_rnd2_270.wav| Noi cu aceste echipe ne batem, nu cu granzii.| Noi cu aceste echipe ne batem, nu cu granzii.
bas_rnd2_271.wav| au promis că vor activa comisia constituțională în Parlament.| au promis că vor activa comisia constituțională în Parlament.
bas_rnd2_272.wav| Am avut o discuție cu el și urmează să se decidă.| Am avut o discutie cu el și urmează să se decida.
bas_rnd2_273.wav| Îmi place foarte mult literatura, istoria și muzica.| Îmi treace foarte mult literatura, istoria și muzica.
bas_rnd2_274.wav| Abundența încălțămintelor de calitate aproape că i-a pus în umbră pe meseriași.| Abundanța încălțămintelor de calitate aproape că i-a pus în umbră pe meseriai.
bas_rnd2_275.wav| ca format predomină talk show-ul politic.| a format predomina talk show-ul politic.
bas_rnd2_276.wav| Nu s-a schimbat nimic in ultima vreme.| Nu s-a stimbat nimic in ultima vreme.
bas_rnd2_277.wav| Acolo au 2 antrenori de excepție.| Acolo au doiante în ordine de excepție.
bas_rnd2_278.wav| infrastructura e la pământ.| din infrastructură e la pământ.
bas_rnd2_279.wav| Când domnii își petrec timpul împreună, efectul nu este tocmai benefic.| Când dronul își petrec timpul împreună, efectul noi este tot mai benefic.
bas_rnd2_280.wav| și un succes la diferență de un gol ne-ar mulțumi.| și un succes la diferență de un wall in armătunt.
bas_rnd2_281.wav| Una dintre acestea este Fiorica Stoianov.| Una dintre acestea este Fiorica Stoianov.
bas_rnd2_282.wav| Softul masinii bloqueaza rotiile, a explicat un vecint.| Softon mașinii blochează roțile a explicatul în vecin.
bas_rnd2_283.wav| Acesta va mai reprezenta Ue în deplasările în străinătate.| Acesta va mai reprărânta ei în deplasările în străinătate.
bas_rnd2_284.wav| De dragul copilului o să mă apuc de muncă cinstită, spune Tudor.|" De dragul copilului o să mă apuc de muncă cinstita"", pune Tuber."
bas_rnd2_285.wav| Suntem înainte de toate profunda îngrijorati.| Suntem inainte de toate profunda invijarati.
bas_rnd2_286.wav| În ce privește rehabilitarea monumentului există două teorii.| În ce privește reabilitarea monumentului, există două teorii.
bas_rnd2_287.wav| ambiția a ajutat-o să devină cunoscută, deși este încă foarte tânără.| Amit i-a ajutat-o să devină cunăscută, deși este încă foarte tânără.
bas_rnd2_288.wav| Discursuri izolate nu ne vor rezolva problemele.| Discursuri izolate nu ne vor rezolva problemele.
bas_rnd2_289.wav| Vânzătoarea la una manet din zona nordă a municipiului Rândnicu-Vălcea.| vânzatoare la una manet din zona nord a municipiului Rânnicu-Vălcea.
bas_rnd2_290.wav| Dacă reapar show-urile de profil înseamnă că publicul le cere.| Dacă reapar show-urile de profil înseamnă că publicul le cere.
bas_rnd2_291.wav| Cred că eu și Oana Manea ne completăm foarte bine.| Cred că eu și Oana Manea ne completăm foarte bine.
bas_rnd2_292.wav| Chiar dacă și-au adjudecat alegerile, ei au pierdut majoritatea absolută în parlament.| iar dacă și-au adjudecat alegerile, ei au pierdut majoritatea absolută în parlament.
bas_rnd2_293.wav| Mâna pictorului face o magie și transformă culoarea.| Mâna pictorului face o magie și transformă culoarea.
bas_rnd2_294.wav| Autoritățile locale așteaptă precisări de la nivel central.| Autorității locale așteaptă precisări de la nivel central.
bas_rnd2_295.wav| Caminul a fost izolat, termic si renovat.| Caminul a fost izolat, termit si renovat.
bas_rnd2_296.wav| aveau bun simț, iar golania noi era un exemplu la acel moment.| aveau bun simt, iar bălănia nu era un exemplu la acel moment.
bas_rnd2_297.wav| Pumor este situat la granita dintre Nepal si Tibet.| Umor este situat la granita dintre Nepal si Tibet.
bas_rnd2_298.wav| În ceea ce mă privește lucrurile sunt în regulă.| În ceea ce mă privește lucrurile sunt regula.
bas_rnd2_299.wav| Nu orice rețetă pentru preparatele culinare, ci rețetele pentru prăjituri.| nu orice reteta pentru preparatele culinare, ci retetele pentru prajituri.
bas_rnd2_300.wav| Acesta se referă însă doar la proprietățile din capitală.| Acesta se referă însă doar la proprietățile din capitală.
bas_rnd2_301.wav| Avem trei obiective clare.| Avem trei obiective clare.
bas_rnd2_302.wav| Este și guvernul prin Ministerul Finanțelor.| este și guvernul prin Ministerul Finanțelor.
bas_rnd2_303.wav| Seara se va încheia cu un foc de artificii.| Seara se va înceea cu un foc de artificii.
bas_rnd2_304.wav| Antrenorul lui din Amos a făcut temele înaintea meciului de astăzi cu Panathinaikos.| antrenorului din Amoș a făcut temele înaintea meciului de astăzi cu Panathinaikos.
bas_rnd2_305.wav| E vorba de modul în care ne trăim viața.| E vorba de modul în care ne trăim viața.
bas_rnd2_306.wav| Acolo m-am forma și sunt mândră de ea, asta spune ea.| Acolo m-am format și sunt mândă de astăzi pune ea.
bas_rnd2_307.wav| Întreprinzătorul vrea să realizeze acolo un hotel și spații de divertisment.| Întreprinzătorul vrea să realizeze acolo un vote și spații de divertisment.
bas_rnd2_308.wav| întră bunicul, bunicul și tatăl meu a fost acrobat.| Treabă bunicul bunicul și tatăl meu au fost acrobat.
bas_rnd2_309.wav| Reprezentantul ACOABIS, Radu Căilean, are o posibilă explicație pentru situația femei.| Reprezentantul acuabis, Rado Căian, are o posibilă explicație pentru situația femei.
bas_rnd2_310.wav| în consecință, conform CEDO, decretul de revăcare a grațieri individuale.| în consecință conform CEDO decretul de revocare a grațierii individuale.
bas_rnd2_311.wav| Citește despre revolta organizațiilor catolice din Spania pe adevărul.| deștește despre revoltă a organizațiilor catolice din Spania pe adevarul.
bas_rnd2_312.wav| În primul rând, ceea ce face televiziunea prezentările.| în primul rând ceea ce face televiziunea prezentările.
bas_rnd2_313.wav| sotronul, lapte gros, coarda si chiar fotbal.| Să tronolacte grosco, arda și chiar fotbal.
bas_rnd2_314.wav| A fost un actor foarte talentat.| A fost un actor foarte talentat.
bas_rnd2_315.wav| Nu pentru indrumatoarea de ani, ci pentru prietenul lui.| Nu pentru in domnatoarea de an, ci pentru prietenul lui.
bas_rnd2_316.wav| Tatăl acestuia, Vasile Rodideal, este un cunoscut membru al lumii interlope.| Tatăl acestui avasie erodideal este un cunoscut membru a lumii interlope.
bas_rnd2_317.wav| au fost aplicate și 10 sequestre pe mijloace de transport și electrocasmic.| au fost aplicate și 10 secheste pe milace de transport și electrocardice.
bas_rnd2_318.wav| În principiu, cele două grupări s-au înțeles pentru Cristia.| Într-in citui, cele două grupări s-au înțeles pentru Cristia.
bas_rnd2_319.wav| De atunci mă uit de 3 ori înainte să trec strada.| De atunci ma oi de 3 ore inainte sa trec strada.
bas_rnd2_320.wav| Sunt foarte în alt și trebuie să avem mare grijă la fazele fixe.| sunt foarte înalti și trebuie să avem mare grijă la fazele fixe.
bas_rnd2_321.wav| Atunci placa electronică se strică, explică meșterul.| Atunci placă electronică se stică, explică meșterul.
bas_rnd2_322.wav| Mâine suspecții vor fi prezentati Tribunalului Maramureș cu propunere de arestare preventivă.| Mâine suspectii vor fi prezentati Tribunalului Maramureș cu propunere de arestare preventivă.
bas_rnd2_323.wav| Că nu mai am nicio șansă să mă întorc la școală.| Că nu mai am nici o șanse să mă întorc la școală.
bas_rnd2_324.wav| Profesoarele au cerut editura Humanitas.| profesoarele au cerut editura umanita.
bas_rnd2_325.wav| Am prins de curând în cămini studenți care locuiau clandestini.| am prins de curând în camini sudeni care locuiau clandestini.
bas_rnd2_326.wav| Au căpătat chiar un pic nervos, ridică din numeri la minut.| Au căpătat chiar un pic nervos, lidică din număr la minut.
bas_rnd2_327.wav| Debitări cer măsuri de protecție față de abuzuri ale băncilor.| debitorii cer masuri de protecție față de abuzuri ale banciilor.
bas_rnd2_328.wav| Bărbatul s-a simțit inferior la vedere animalului.| Barbatul s-a tinzit inferior la vedere animalului.
bas_rnd2_329.wav| niciodată nu-mi plăcea să pierd.| niciulată nu îmi plecea să pierd.
bas_rnd2_330.wav| Replica arabilor a venit miercur prin vocea prejedintelui clubului Califa Suleiman.| Drepica arabilor a venit miercur prin vocea președintelui clubului Califa Suleman.
bas_rnd2_331.wav| Este vorba despre bun simț și bunăvoința declarat Grigorov.| Este vorba despre bun simt și bunăvoința de Clarat Grigorov.
bas_rnd2_332.wav| Nu poate spune însă că și le mai dorește ca înainte.| Nu poate spune, însă, și le mai dorește ca înainte.
bas_rnd2_333.wav| De asemenea vom lucra și la regulamentul de ordine.| De asemenea vom lucra și la regulamentul de ordine.
bas_rnd2_334.wav| Am peste 40 de meciuri în cupele europene.| Am peste 40 de meciuri în cupele europene.
bas_rnd2_335.wav| Pentru virgil melente a fost altfel.| Pentru virgil melente a fost altfel.
bas_rnd2_336.wav| Resursele sunt limitate iar cererea este mult mai mare.| Resorsele sunt limitate iar cererea este mult mai mare.
bas_rnd2_337.wav| Iată clasamentul în partea ei superioară.| Iată grasamentul în partea ei superioară.
bas_rnd2_338.wav| Nu eu mă ocup de distribuția camerilor, ci o comisie de cazare.| Nu eu mă ocup de distribuția camerări, ci o comisie de cazare.
bas_rnd2_339.wav| Unii studenti sunt dispuși să cheltuiască atâția bani.| Unii studenți sunt dispușă cheltuiască atâtea bani.
bas_rnd2_340.wav| Harry Caine este pseudonimul cu care își lansează scrieirile.| Hari, Câine, este pseudonimul cu care își lanțează scrierile.
bas_rnd2_341.wav| Sunt restanțe la acordarea salariilor de merit la acordarea tichetelor de masă.| Sunt restante la acordare a salariilor de merit, la acordare a tichetelor de masa.
bas_rnd2_342.wav| Acționară majoritarul companiei este Ministerul Economiei.| acționarul majoritar al companiei este Ministerul Economei.
bas_rnd2_343.wav| De asemenea, mă deranjează lipsa de educație, violența limbajului și cea televizată.| Dreasemenea, mă deranjează lipsa de educație, violent al limbajului și cea televizată.
bas_rnd2_344.wav| Animalele aparțin cetățenilor de etnie romă care locuiesc în zonă.| Animalele aparțin cetățenilor de dinie Roma care locuiesc în zonă.
bas_rnd2_345.wav| Dacă era deranjat de reacția lui Bergodi, discutau după metri.| Dacă era deranjat de reacția lui Bergodi, discuta-l după mei.
bas_rnd2_346.wav| sindicaliștii au anunțat aseară că vor bloca activitatea de la 9 octombrie.| sindicaliștii au anunțat aseară că vor bloca activitația de la 9 octombrie.
bas_rnd2_347.wav| Este mult mai multă mizerie decât ne-am așteptat.| Este mult mai multă mizerie decât ne-am așteptat.
bas_rnd2_348.wav| Curtea Lăcașului Sfânt a devenit neîncăpătoare.| portal Cașului Sfânta devenind neîncăpătoare.
bas_rnd2_349.wav| Mihaela și Iulian făcuse răconunia civilă în urmă cu trei luni.| Miaela și Iulian făcuseră cununia civilă în urma cu trei luni.
bas_rnd2_350.wav| Becali a gustat din primul momentul.| pe care i-a gustat din primul momentul.
bas_rnd2_351.wav| În prezent nimeni nu deține suprafeții cultivate cu viță nobilă.| În prezent nimeni nu detine suprafete cultivate cu vita nobila.
bas_rnd2_352.wav| Primarii spun că nu mai au bani de salarii.| Primarii spun că numai o an de salarii.
bas_rnd2_353.wav| pe scena casei de cultura sindicatelor din Pitești.| pe scena case de cultură a sindicatelor din Pitei.
bas_rnd2_354.wav| Ultima grevă de proporție în sănătatea a fost în 2000.| Ultima greva de proporție în săhatate a fost în 2000.
bas_rnd2_355.wav| În urmă accidentului, ambele mașini au fost serios avariate.| În urmă accidentului, ambele mașini au fost serios avariate.
bas_rnd2_356.wav| N-are nicio legătură unul cu altul.| N-are nicio legătură unul cu altul.
bas_rnd2_357.wav| În comună trăiesc mai mulți maghiari decât români.| În comună trăiesc mai mulți maghiari decât români.
bas_rnd2_358.wav| M-au felicitat toți colegii de dimineață.| M-au felicitat toți colegii de dimineață.
bas_rnd2_359.wav| Aceștia își vor pierde locul de muncă.| Aceștia își vor pierde locul de muncă.
bas_rnd2_360.wav| În consecință, prima înfățișare va avea loc în luna octombrie.| În consecință, prima umfătișare va avea loc în lună octombrie.
bas_rnd2_361.wav| Din amă și fece timișoara nu au nicio șansă.| Din amost și fece timișoara nu au nicio șansă.
bas_rnd2_362.wav| Investitia coreanilor este estimata la 8 milioane de euro.| Investiția coreanilor este estimată la 8 milioane de euro.
bas_rnd2_363.wav| Probabil vreo 1-0-1-2.| Probabil vreau 1-0-1-2
bas_rnd2_364.wav| Pojarul și scarlatina oricărui colecționari se cheamă filatelie.| Pozaruri și scaradinea oricărui colecționari se cheamă filatelie.
bas_rnd2_365.wav| Oficiali CFR i-ar susțin că nu au fost victime.| Oficialii CFR-ii aș susțin că nu au fost victime.
bas_rnd2_366.wav| și atunci principalii pierzători sunt cei foarte buni.| și atunci principalii piezători sunt cei foarte buni.
bas_rnd2_367.wav| Așa și-a descoperit înclinația spre frumos și decorațiuni.| Așa și a descoperit inclinația spre frumos și decorațiuni.
bas_rnd2_368.wav| Pe sensul ploiesti brașov, precum și pe străzile laterale.| pe sensul plăiești-vrășov, precum și pe străzile laterale.
bas_rnd2_369.wav| erau epuizați, stresați, nemâncați.| Erau repuizați, stressați, nemâncați.
bas_rnd2_370.wav| Patronatele din construcții sunt însă sceptice în legătură cu aceste date.| Patronatele din constructii sunt însă sceptice în legătură cu aceste date.
bas_rnd2_371.wav| Acum va trebui să mă întorc acasă.| Acum va trebui să mă întorc acasă.
bas_rnd2_372.wav| În locul său a fost numit Roberto Micheleti, un politician conservator.| În locul sau a fost numit Roberto Micheletti un politician conservator.
bas_rnd2_373.wav| Pe deasupra, el se confruntă și cu răutățile și respingerea celorlalți copii.| Pe deasupra el se confruntă și cu răutățile și respingerea celor alți copii.
bas_rnd2_374.wav| Toate lucrările reprezintă peisaje din natură.| Toate lucrărilere prezintă peisaje din natură.
bas_rnd2_375.wav| pe ansamblu sunt prea multe incertitudini.| de ansamblu sunt prea multe incertitudini.
bas_rnd2_376.wav| închis în 2009 cu neînceperea urmăririi penale.| închis în 2009 cu neînceperea urmăririi penale.
bas_rnd2_377.wav| când timpul îi permite lucrează goblenuri.| Când timpul îi permite, lucrează goblenul.
bas_rnd2_378.wav| Decanul a declarat că nu cunoaște cazul Ioane Vișan.| Decanul a declarat că nu culaște cazul Ioanei Vișani.
bas_rnd2_379.wav| practic, i-a întâmplina clienții și îi organiza pe terasă.| practic, i-a întâmpinat clienții și îi reorganiza pe terasă.
bas_rnd2_380.wav| Imi place foarte mult sportul la auto si sportul in general.| Îmi place foarte mult sportul la aută și sportul în general.
bas_rnd2_381.wav| Pictura este pe primul plan.| Pictura este pe primul plan.
bas_rnd2_382.wav| Ce drum ai dorit sa urmezi in viata?| Ce drum ai dorit sa urmezi in viata?
bas_rnd2_383.wav| Am avut un club.| Am avut un club.
bas_rnd2_384.wav| Azi dau doar un examen de maturitate.| Azi dau doar un examen de maturitate.
bas_rnd2_385.wav| Forfota mare in fata bisericii Domnita Balasa din Bucurei.| Forfata mare in fata bisericii, Donita Balasa din Bucurei.
bas_rnd2_386.wav| Antrenorii italienci stiu sa scoata maximul din jucatori.| Antenorii taiei stiu sa scoata maximul din jucatori
bas_rnd2_387.wav| Și de aici încep să îți pui niște probleme.| Si te aici incep sa iti pui niste probleme.
