Audio File|Original Transcription|Synthesized Transcription
sgs_rnd1_356.wav| Bujanova și Presevo sunt două comune cu populația majoritară albaneză.| Bujanova ci preseu 82, cum unei cu populația majoritări albanese.
sgs_rnd1_357.wav| Copiii nu au alei să se dea cu bicicleta, iar comerțul ambulant întregește imaginea dezolantă a unei măreții pierdute.| copiii nu au ales să se dea cu biciclete, ar comertul ambulant întrejește imaginea dezulanță unei mareții pierdute.
sgs_rnd1_358.wav| În ultima vreme nu prea am mai vorbit cu el pentru că a avut probleme.| în ultima vreme nu prea am mai vorbit cu el pentru că a avut probleme.
sgs_rnd1_359.wav| Toate mari leorași acordă gratuitate elevilor.| Toate mari le orași acordă gratuitate elebilor.
sgs_rnd1_360.wav| Sunt mulțumit, nu mai descor, în rest este cel mai slab meș de când sunt la ea.| sunt mulțumit, nu mai descor, în rest este cea mai slab mea și de când sunt la ea
sgs_rnd1_361.wav| Rezultatele au fost neconcludente, dar au indicat că pilotul suferă de o tensiune scăzută și de o lipsă de sodiu.| Rezultatele au fost neconcludente, dar au indicat că pilotul suferă de tensiune scăzută și o lipsă de sodiu.
sgs_rnd1_362.wav| Oamenii au sărit cu gălețele ca să recupereze din motorină. Spăriați, localnice au sunat la 112.| Oamenii au sărit cu gălețile ca să recupereze din motorină. Periați locanici i-au sunat la 112.
sgs_rnd1_363.wav| din nou la jumătatea lunii octombrie pentru a discuta situația secției de petrochimie.| din 9.30 luni octombre pentru a discuta situația secției pentru chemie.
sgs_rnd1_364.wav| Consiliul județean Timiș, Consiliul local Timișoara s-au aliat pentru atragerea banilor europeni necesar renovării centrului orașului.| Consiliul județean Timiș, Consiliul local Timișoara s-au valiat pentru atragerea banilor europeni necesarii renovării centrului orasului.
sgs_rnd1_365.wav| compania nu a precisat când va fi pus spre vânzare acest sistem.| și compania n-a opricizat când va fi pus preluzarea cea sistem.
sgs_rnd1_366.wav| Acolo locuiesc 10 milioane de oameni.| Acolo locuia 10 milioane de oameni.
sgs_rnd1_367.wav| Polițiștii le-au surprins după ce au găsit numărul lui de telefon în agenda îndrejitei cântărețe.| Poliții stefau prins după ce au găsit numărul lui de telefon în agenda regii de cântăreță.
sgs_rnd1_368.wav| Rapportat la tehnica procesului tehnologic, proiectul de amploare a fost foarte greu dus la bun sfârșit.| Reaportată a tehnica procesului tehnologic, proiectul de ampluare a fost foarte greu de dus la bon sfârșit.
sgs_rnd1_369.wav| să vedem ce poate cu un lot super valoros.| Sa vedem ce poate cu un lot super valoros.
sgs_rnd1_370.wav| În repriza 2-atii mișoarenii s-au dezlăntuit și au mai-nscris de 5 ore.| Repriza a doua timi si orenii s-au desantuit si au mai inscris de 5 ori.
sgs_rnd1_371.wav| Am mai strâns bani pentru oameni care erau la anânghie. În general, pentru bolnavi, mărturisăște el.| a mai strâns bani pentru oameni care erau la anandie, în general pentru bonar marturisăște el.
sgs_rnd1_372.wav| Magistrații Curții de Apel Craiova își forelua activitatea începând de astăzi.| magistrații curții de apel creaua și vor reloa activitatea începând de astăzi.
sgs_rnd1_373.wav| N-are rost să-l chinui.| N-are rost să-l chinui.
sgs_rnd1_374.wav| În ultimele două luni, sucători de la polie au petrecut doar câteva zile la Timișoara.| În ultimele două luni, ciucători de la poli au petrecut doar câteva zile la Timișoar.
sgs_rnd1_375.wav| Acolo, la o expoziție de artă modernă, era prezentat prototipul unei lucrări a maestrului Angelo Rovenza, fostul meu student.| Acolo, la o expoiție de artă modernă, era prezentat prototipul unei lucruri a maestrului Angeloro Venza, fostul meu student.
sgs_rnd1_376.wav| La competiție se pot înscrie persoane cu vârsta coprinsă între 18 și 80 de ani.| La competiții se pot înscrie persoane cu vârsta coprinsă între 18 și 80 de ani.
sgs_rnd1_377.wav| au urmat sute de credinciosi, unii avand lumânarea prinsă-n mână.| au urmat sute de credinciosi, unii avand lumânarea prinse în mână.
sgs_rnd1_378.wav| Atmosfera va fi teribilă, ceea ce e foarte bine, asta întărește jucătorii noștri.| atmosfera va fi teribile, ce e ce e foarte bine, asta întreste jucătorii nostri.
sgs_rnd1_379.wav| Și asta nu e tot.| iar asta mai e tot.
sgs_rnd1_380.wav| Masterplanul va fi supus mâinea probeorii Consiliului Locar.| Masterplanul va fi supus mâine aprobării Consiliului local.
sgs_rnd1_381.wav| De asemenea, imi plac foarte mult arta si muzica, aici sunt destul de eclectica.| De asemenea, îmi plac mult azi si muzica aici sunt destul de directica
sgs_rnd1_382.wav| dinorul de aceste funcționalități.| din ausă în disfuncționalităță.
sgs_rnd1_383.wav| Planetariul Baia Mare vă propune și o variantă virtuală a acestui proiect cultural.| Planetariul Baia Mare va propune si o varianta giftuala acestui proiect cultural.
sgs_rnd1_384.wav| Am auzit un zgomot foarte puternic si mult praf, in momentul in care am vrut sa trag senualul de alarm.| Am auzit un zgomot foarte puternic si mult praf, moment in care am vrut sa trec senalul de alarma.
sgs_rnd1_385.wav| Soferul masinii și soția acestuia au fost transportați de urgență la Spitalul Județean de Urgență Alba.| Soferul mașinii și soții acestei au fost transportați de urgență la spitalul județean de Urgență Alba.
sgs_rnd1_386.wav| că obține de pe stratul frunzelor de pădure.| ca obținem de pe stratul frunzele ori de pădure.
sgs_rnd1_387.wav| Atâta timp cât sunt în concediu medical, nu pot fi concediați, a spus Ion Popa, președintele sindicatului liber.| Cata timp cât sunt în concediu medical nu pot fi concediați, a spus eu în popă președintele sindicatului liber.
sgs_rnd1_388.wav| Rețeta e similară, numai că în aluat a pus și iaurt și le-a dat altă formă.| Rețetea e similară numai că în aluat a pus și iaurt și le-a dat altă formă.
sgs_rnd1_389.wav| De asemenea, Covei a fost iertat de magistrat și în alte rânduri.| De asemenea, Covei a fost ierstat de magistrat și în alte rânduri.
sgs_rnd1_390.wav| Ne-am lipit pe uși afișe cu metodologia cazărilor ca să nu mai iese neclarități, a completat iordache.| M-am lipit pe us afișe cu metodologia cazării lor ca să nu mai iese neclarități a completat iordate.
sgs_rnd1_391.wav| Învățământul e la Pământ.| Învațământul era pământ.
sgs_rnd1_392.wav| își doresc să viziteze Spania și Dubai.| și durește să vizite Zăspania și Dubar.
sgs_rnd1_393.wav| Dani Coman și Zapata au fost cei mai buni jucători de pe teren cu parade senzionale.| Dan Comani și Zapata au fost cei mai buni jucători de pe teren cu parade senzaționale.
sgs_rnd1_394.wav| De asemenea, s-a analizat modul de funcționare al administrației publice locale și județene și a absorpt seafondurile europene.| De asemenea s-a analizat modul de funcționare a administrației publice, locale și județene și absorpția fondurilor europe.
sgs_rnd1_395.wav| Toți cei care se vor implica în această campanie participă la o tombolă cu premii.| Toți cei care se vor împlica în această campania participă la o tombolă cu premii.
sgs_rnd1_396.wav| Mâine, dacă aș primi o ofertă de a lucra în străinătate, aș accepta-o.| Mâine, dacă aș primi o ofertă de a lucra în străinătate, aș accepta.
sgs_rnd1_397.wav| Fie în 2010, bugetul prognozat pentru sănătate va fi de 3% din PIB.| Ia, în 2010, bugetul proclosat pentru sănătate va fi de 3% din pii.
sgs_rnd1_398.wav| Când o să tragem linie, la final, nu cred că vom scoate mari lucruri.| O să tragem vinie, la final nu cred că vom scoate mari lucruri.
sgs_rnd1_399.wav| Principalul factor care te ajuta sa supravetuiesti este credinta ferma in cateva valori.| principal factor care te ajută să supravectuești este gândința fermă în câteva valori.
sgs_rnd1_400.wav| La fel au patit si parintii Mariei Lungu, care este si acum in spita.| La fel au pătit și părinții Marii Lungu, care este și acum în spital.
sgs_rnd1_401.wav| a învățat singură să citească, însușindu-și cunoștiințe elementare de matematică de la tatăl ei, un american înstărit.| Am învățat singura să citească, însușindu-și cunăștiințe elementare de matematică de la tatăl ei, un american în stări.
sgs_rnd1_402.wav| Nu pot concepe o viață trăită cu indiferență.| Nu pot concepe o viață trăită cu indiferență.
sgs_rnd1_403.wav| Am trebuit să facă publicitate pentru a să afla că sunt acolo și pot să oferă un spectacol frumos.| a trebuit să facă publicitate astfel ca sunt acolo și pot să oferă un spectacol frumos.
sgs_rnd1_404.wav| nu s-a stabilit inca daca nouul proiect va fi denumit la fel.| nu s-a stabilit încă dacă n-a ori proiect va fi denumit la fel.
sgs_rnd1_405.wav| Ziul va primi pe teren propriu vizita celor de la o telul galata.| Deci urmă, primii pe teren propru vizdați lor de loci rugălat.
sgs_rnd1_406.wav| Deoarece la categoria lui de vârstă nu mai are concurență, Alecu se pregătește acum pentru festivalurile internationale.| Deoarece la categoria lui de vârstă nu mai are concurența, Alecu se pregătește acum pentru festivalurile internaționale.
sgs_rnd1_407.wav| Apreciz această acțiune și sper că numărul câinilor comunitar să se reducă, a spus Gheorghița Dină.| la preceză această acțiune și sper că numărul câineilor comunitar să se reducă, a spus Gheorghi Tăddină.
sgs_rnd1_408.wav| ei deja nici nu mai ascunda semele acțiuni.| E deja nici de mai secunda semna acciuni.
sgs_rnd1_409.wav| Nu mă interesează, nu cred într-un govern politic.| nu mă interesează, nu cred într-un govern politic.
sgs_rnd1_410.wav| Consolidarea terasamentului de aici a fost impusă ca urmare a inundaților din 1999.| Consolitarea terasamentului de aici a fost impusă ca urmare a inundaților din 1999.
sgs_rnd1_411.wav| Aveam nevoie de libertate, libertatea pentru care m-am luptat, dar pe care nu o aveam în armata.| Aveam nevoie de libertate, libertate pentru care m-au lutat, dar pe care n-o aveam în armată.
sgs_rnd1_412.wav| Nu am muncit pentru bani chiar deloc pentru ca aveam ce-mi trebuie.| Nu am muncit pentru bani chiar deloc pentru că aveam ce-mi trebuie.
sgs_rnd1_413.wav| am împărtășit din informațiile primite în cadrul proiectului.| am impartășit din informațiile primite în cadrul proiectului.
sgs_rnd1_414.wav| avea loc un seminar dedicat a eficienței energedirii din sectorul privat.| va avea loc un seminar dedicat a eficiența energie din setorul privat.
sgs_rnd1_415.wav| în vârstă de 46 de ani.| Vă lăsați de patru, azi așa se dea.
sgs_rnd1_416.wav| România tinde să devine atracția numărul 1 pentru amatorii de geafuri.| România tinde să devine atracția numărul unul pentru amatoarei deja furi.
sgs_rnd1_417.wav| La eveniment participă câte 25 de operatori de turism din România și Ucraina.| La eveniment participă câte 25 de operatori de turism din România și Ucraina?
sgs_rnd1_418.wav| Ei nu pot face clandestin această activitate, ne-a declarat şeful administraţiei pieţelor Agroalimentare Gălaţ.| ei nu pot face clandestina aceasta activitate, ne-a declarat ceful administratiei piețelor agroalimentare gălați.
sgs_rnd1_419.wav| Toți elevii de la Lombardo, radice, vorbesc fluent limba italiana.| Dolțele vii de la Lomparu radice vorbesc fluenti în va italiană.
sgs_rnd1_420.wav| Neamțul s-a întâlnit iar cu copos și susține că a ajuns la un acord în privința prelorii rapidului.| Neamtu s-a întâlnit ieri cu copos și susține că ajuns la un acord în privința preluării rapidului.
sgs_rnd1_421.wav| Când a ajuns la oreche, Sulveranul a încercat să-l alunge cu o lovitură, însă nu a reușit.| Când ajunsă orete, Suveranul a încercat să-l alunce cu o lovitură, însă nu a reușit.
sgs_rnd1_422.wav| Până atunci nu am mai practicat niciun sport.| Până atunci n-au mai practicat niciun sport.
sgs_rnd1_423.wav| la realizarea oricărui site este folosit bineînțeles un program.| la realizarea oricărui site este folosit bine înțeles un program.
sgs_rnd1_424.wav| În general, iau lunar cam 200 de lei.| În general, chiar urmărcăm 200 de lei.
sgs_rnd1_425.wav| Doar la 4 septembrie, omie noua stecinza ce patru, iar ne udecrișe.| 23 septembrie 1954 In eau de crisis
sgs_rnd1_426.wav| vor fi create cel puțin 5000 de locuri de muncă.| vor fi creată cel puțin și mic de locuri de muncă.
sgs_rnd1_427.wav| În caz contrar, firește vom trebui să reducem numărul comisarilor.| În caz contra arfiirește, vom trebui să reducem numărul comisarilor.
sgs_rnd1_428.wav| Federer nu s-a regăsit, a dus dorul unui prim serviciu solid și astfel Argentinianul a făcut 5 la 2.| De vedere nu s-a regăsit, a dus dorul unui prim servic solid și astfel, argenținianul a făcut cinci adori.
sgs_rnd1_429.wav| Trupăle Petrei Grigorași a ajuns păi moltenilor.| Chiarul palui Petric Igoras a ajuns să paie multe anilor.
sgs_rnd1_430.wav| Victima este de naționalitate maghiară, de specializare, lăcătuși, mecanic.| Victimea este de naționalitate maghiară de specializarele cătușmecanii.
sgs_rnd1_431.wav| Prefectul Loredan Alexandru a fost premiat de comisia internațională pentru protecția fluvului dunderea.| Prefectul Loredana Alexandru a fost premiată de Comisia Internațională pentru protecția fluvului Dumareu.
sgs_rnd1_432.wav| Așa cum am spus, îmbini utilul cu plăcuturi.| Așa cum a spus când vin otilor cu plecuturi.
sgs_rnd1_433.wav| Păcatul său este că nu le inspiră teamă celor alți fotbaliști, lucru care se reflecte și pe teren.| Lăcatul său este că nu le viră teama celor oaz fotbaliști, lucru care se reflectă și pe teren.
sgs_rnd1_434.wav| Vom discuta în Consiliul de administrație pentru a vedea cum putem s-o ajutăm, a declarat el Angher Petrescu.| Vom discuta în consiliul de administrație pentru a vedea cum putem să o ajutăm, a declarat ier Anel Petrescu.
sgs_rnd1_435.wav| au participat patru firme pentru lapte și nouă pentru corte.| N-au participat patru firme pentru lapte și n-au pentru corn.
sgs_rnd1_436.wav| am acasă un cuptor în care bag produsele după ce le pictez.| în acasă, în cuptor, în care bag produsele după ce le pictesc.
sgs_rnd1_437.wav| Împreună cu el am elaborat trei culegere ale tinerilor poeți, membri ai cenaclului Semenicul.| împreună cu ea am elaborat trei curejeri ale tinerilor poeți, membri ai cei n-an surlului semnicuri.
sgs_rnd1_438.wav| Așa începe fiecare antrenament pe care sportivii slătineni îl desfășoară zilnic pe tatamii din sala de antrenamente.| Așa începe fiecare antrenament pe care sportivii sătieni îl desfășoară zinit pe tatamei din sale de antrenamente.
sgs_rnd1_439.wav| În cazul neconfirmării, la timp a locului obținut, locurile neocupate vor fi redistribuite.| În cazul neconfirmării la timp a locului obsinut, locurile în ocupate vor fi redistribuite.
sgs_rnd1_440.wav| Nu-mi plac oamenii rai care-i dușmănesc pe ceilalți.| Nu-mi plac oamenii rai care dușmăresc pe celălalt.
sgs_rnd1_441.wav| Creștinismul are legătură direct cu stilul de viață, nu poți să trăiești împotriva felul în care ești proiectat.| Dacă greștinismul are legătură directă cu stilul de viață, nu poți să trăiești împotriva felului în care ești proiectat.
sgs_rnd1_442.wav| tinerii cu aceste deprinderi vin la scoala.| cu aceste deprindere vin la scoala.
sgs_rnd1_443.wav| Eu cred că toată convingerea că este cântecul care mă definiește.| Eu cred că toată comingerea că este cântecul care m-adefinește.
sgs_rnd1_444.wav| primă ocaze de gole a partinei ieșenilor.| în primaocază de gorile a partinei ieșenilor.
sgs_rnd1_445.wav| Toate amenajările sunt în conformitate cu normele inspectoratului de stat în construcție.| Toate amenățurile sunt în conformitate cu normele inspectoratului de stat în construcție.
sgs_rnd1_446.wav| Amisat de mulți ani s-ajunga col.| Am avisat de mult a s-a zungut acord.
sgs_rnd1_447.wav| Prim ar fi ca in visteria goala a intrat a doua transa imprumutului de la femei.| prim ar fi când visteria goala a intrat, a doua trasa am frumutului de la femei.
sgs_rnd1_448.wav| Termenul pentru depunerea lucrărilor este 10 octombrie la galeria Photo Art din piața 1 decembrie.| Termenul pentru depunerea lucrărilor este 10 octombrie a plagăreria Photo Art din piața 1 decembrie.
sgs_rnd1_449.wav| este fiul unor emigrani germani veniti în Statele Unite ale Americii înainte de cel de-al doilea război mondial.| este fiul unor migranti germani veniti în Statele Unite ale Americii înainte de cel de-al doilea război mundial.
sgs_rnd1_450.wav| Există o suspicire de epizodii.| Existau suspiciunete epizotii
sgs_rnd1_451.wav| Intervenția a durat aproximativ ori.| intervenția a durat aproximativ o oră.
sgs_rnd1_452.wav| La cursul meu nu prea lipsesc elevii.| La cursul meu nu prea elipsesc elevii.
sgs_rnd1_453.wav| o găstă în Franța la o firmă care folosește metoda ecologică de a curăța mașinile de patru ani.| Răluții au găsit-o în Franța, la o firmă care folosește metoda ecologică de a curăța mașinile de patru ani.
sgs_rnd1_454.wav| doar că au în lot mulți portugheți.| Eu doar c-au un lot mult cu portuguesc
sgs_rnd1_455.wav| Moldovenii par sa nu aiba probleme nici in intrecerea interna.| Moldovenii par să nu aibă probleme nici în trecerea internă.
sgs_rnd1_456.wav| Trăi dintre bărbați au fost prinși, dar cel de-al patulea, un urmărit local, a reușit să scape.| Trei dintre bărbați au fost prinși, dar ceiler patulea, un urmărit local, a reușit să scape.
sgs_rnd1_457.wav| Scenariul semi-blocazului rămâne actuala conducerea țării sau există o continuitate a politicii.| Semiblul casului rămâne actuală a conducerea țării sau este o continitate apolitic?
sgs_rnd1_458.wav| Am salvat 60.000 de locuri de munca in mod direct si indirect.| Am salvat 60.000 de locuri de munca, in mod direct si indirect.
sgs_rnd1_459.wav| credincioșii, bărbații într-o parte și femeile în cealaltă s-au rugat în fața fațadei de vest a capitolului.| credincioșit barbații într-o parte și femeile în cealaltă s-au rugat în fața fațalei de vest a capitoriului.
sgs_rnd1_460.wav| O lună este enorm, sunt ca terminat, spune micul muzician.| O luna este enorm, sunt ca terminat, spune micul muzicea.
sgs_rnd1_461.wav| Zitesc foarte mult la oameni lipsa de respect si de caracter a unora.| Când ținești foarte mult la oamenii să te respecti de caracterea unor.
sgs_rnd1_462.wav| acum a ajuns în imposibilitatea de a le mai achita.| Acum ajung s-o neimposibilizare de lema de chita.
sgs_rnd1_463.wav| Cu cât sunt mai mici și mai multe, cu atât băutura este mai rafinată.| Cu cât sunt mai mici și mai multe, cu asta băutura este mai rafinat.
sgs_rnd1_464.wav| La sfârșitul lunii august în România erau peste 601.000 de șomeri.| Iar sfârșitul lunii august în România erau peste 601.000 de șamări.
sgs_rnd1_465.wav| Milanezia o odviat sa grega in Rusia pe trenul campionei Rubin Kazan.| Miranezia o odvăiață greama Rusia pe terenul campionei Rubin, cazan.
sgs_rnd1_466.wav| Vâlcea nu a avut deloc parte de un match liniștit.| Voi cea nouă a avut deloc parte de un match sinștit.
sgs_rnd1_467.wav| Și aceasta a prilezuit o polemică.| Și aceasta, pe lei, le oporem ieră.
sgs_rnd1_468.wav| Nu am mai venit, însă, la serviciu de patru luni.| Nu am mai venit, însă, la servicie de patru luni.
sgs_rnd1_469.wav| Ii place sa confeccioneze instrumente muzicale, printre care si n-ai.| Mie îi place să confecțione de instrumente muzicale, printre care și noi.
sgs_rnd1_470.wav| am vrut să demonstream că putem lupta și civilizat.| am vrut să demonstream că putem luta și civilizat.
sgs_rnd1_471.wav| oamenii sunt însă liniștiți.| oamenii sunt însă riniștiți.
sgs_rnd1_472.wav| Marca de masini la care ține însă cel mai mult este Ferrari.| Marca de masina la care tine asa cel mai mult este Ferrari.
sgs_rnd1_473.wav| Prefer sporturile legate de orice are motor, a spus Oliver.| Refez porturile legate de orice anu, ai mătoapă su poliver.
sgs_rnd1_474.wav| Din păcate tăcerile și ideile lor se pierd în vacarm.| Din păcate tăcerile și ideile lor se pierd în păcar.
sgs_rnd1_475.wav| Achezitionarea terenului este, însă, doar primul pas în demararea investiței privind modernizarea întregii zone.| Archeziționarea terenelui este, însă, doar primul pas în demarare a investiției privind modernizarea întregii zone.
sgs_rnd1_476.wav| De asemenea, pizza preparata va fi oferita gratuit participanților la eveniment.| De asemenea, pizza preparată va fi oferită gratuit participanților la eveniment.
sgs_rnd1_477.wav| Copul campania a fost de a reduce infracționalitatea de toate tipurile.| ca opul campania a fost de a reduce infraccionalitatea de toate tipurile.
sgs_rnd1_478.wav| La acest spectacol sunt valabile și abonamentele de premier.| La acest spectacol sunt valabile și abonamentele de premier.
sgs_rnd1_479.wav| În acest moment, cest înărarea de share-urilor se face în baza prevederilor din autorizația integrată de mediu.| În acest moment, cistinarea deșeorilor se face în baza prevederelor din autorizației găte de mediu.
sgs_rnd1_480.wav| Astfel suntem obligati sa facem apel la arbitrii de rezerva.| Astfel suntem obligat să face apel ca arbitrii de rezervă.
sgs_rnd1_481.wav| În toamna lui 2007, Danilă a demisionat din funcție de președinte executive al Becere.| Întoamnălui 2007, Danila demisional din funcție de președinte executive al Becere
sgs_rnd1_482.wav| Bărbatul nu are carnet, se urca la volan fără teamă că cineva îl va opri.| Când bărbatul nu are carnet, se urca la volan, fără teamă că cineva ar vă opri.
sgs_rnd1_483.wav| Altfel, ramanem doar cu prosteala televizata.| altfel, rămâneam doar cu prostea la televizată.
sgs_rnd1_484.wav| El a trăit mai mult pe la bucure.| Ti-l atreit mai mult pe la bucure.
sgs_rnd1_485.wav| Pe de altă parte, am urmărit îndeaproape istoria pre- și post-decembristă.| de altă parte am urmărit între aproape istoria pre și post decembristă.
sgs_rnd1_486.wav| Se poate face asta, dar depinde cum o faci, fiecare are modul lui de a vedea lucrurile.| Te poate face asta, dar depinde cum o faci, fiecare are modul lui de a vedea lucrurile.
sgs_rnd1_487.wav| Mâine vor fi prezentați parchetului de pe lângă judecătoria Turda cu o propunere de arestare preventivă.| Mâine vor fi prezentați parpeturile de pe lângă judecătoria turda cu propunere de arestară preventivă.
sgs_rnd1_488.wav| iar cel pe care o vreau sa-l remaniez este ministru Nica.| iar cel pe care vreau să remăniez este ministrul Nică.
sgs_rnd1_489.wav| În viață idealul meu este să-mi termintează de doctorat.| În viață idealului meu este să-mi termin tezat de doctorat.
sgs_rnd1_490.wav| Cea mai e favorită totuși.| De-a fă vorbite totul fă...
sgs_rnd1_491.wav| Dacă sunt adevărate, prioritățile nu depend de conjuncturi.| Dacă sunt adevărate, prioritățile nu depend de conjuncturi.
sgs_rnd1_492.wav| Nu am lucrat niciodata la masini si nu am avut indemnare.| Nu am lucrat niciodata la masini si nu am avut indemnare.
sgs_rnd1_493.wav| Nu a murit, dar a rămas mutilată și asta m-a marcat.| M-am murit, dar a rămas mutilată și asta m-a marcat.
sgs_rnd1_494.wav| Mi-am cumparat mânti, mi-am făcut o grădină.| mi-am comparat cu manisimea, am facut o gardina.
sgs_rnd1_495.wav| Reprezentanții CNAS spun că această creștere a numărului de concedii medicale poate avea mai multe cauze.| Reprezentanții ce neasă spun că această creștere a numărului de concedii medicale poate avea mai multe cauze.
sgs_rnd1_496.wav| Toți sunt jucători utili, dar nici unul indispensabil.| Toți sunt giocători utili, dar niciunul nu e inspensabil.
sgs_rnd1_497.wav| francezii au făcut o adevărată tradiție din fabricarea acestei băuturi.| francezii au făcut o adevărată tradiție din fabricarea acestei băuturi.
sgs_rnd1_498.wav| Am ales totusi un costum de blugi, insa la fel de decente.| Areți totuși un costum de blugi, însă la fel de decent.
sgs_rnd1_499.wav| Eu nu mai sunt tentat de o revenire la conducerea Federației. Am lăsat întrecut toate scandalorile și probleme.| Eu nu mai sunt tentat de o revenire la conducerea Federației, am lăsat în trecut toate scandalurile și probleme.
sgs_rnd1_500.wav| De pilda, să faci un brand din brânza și gemuri locale.| depildas faci un branding branza si gemuri locali
sgs_rnd2_001.wav| Ne doare pe toți, încă de a doua zi dimineață.| Ne doare pe toți, încă de a doua zi dimineață.
sgs_rnd2_002.wav| Drumul a fost blocat mai multe ore.| de morav post blocat mai multe ori
sgs_rnd2_003.wav| Acum am fost penalizati si cu penaltii.| cum am fost penalizat cei cu penaltii.
sgs_rnd2_004.wav| Această partidă se poate compara cu meciul de la Donetsk.| Această partide se poate compara cu meciul de la Donetsk.
sgs_rnd2_005.wav| Gâtul a necesitat intervenții de lungă durată.| Gâtul a necesitat intervenții de lungă durată.
sgs_rnd2_006.wav| îmi dezvoltă o anumită minuțiozitate.| nu-mi dezvoltă o anumită minuțiositate.
sgs_rnd2_007.wav| Vă mulțumesc pentru vizionare și comentariile noastre.| Vă mulțumim că i-ai comentat-o, vrea mă mulțumim.
sgs_rnd2_008.wav| Dacă nu s-a intervenit la timp, normal că acum sunt grămezi uriașă.| Dacă nu s-a intervenit la timp, normal că acum sunt gremezuri așa.
sgs_rnd2_009.wav| O să spun că mi-a schimbat viața.| A fost acest punct că m-a schimbat viața.
sgs_rnd2_010.wav| Primul meu antrenor de tenis a fost profesorul Gianta.| Primul meu antrenual, Denis, a fost profesorul Gianta.
sgs_rnd2_011.wav| Apoi au venit foarte multe delegări în toată țară.| Apoi au venit foarte multe delegări în toată țară.
sgs_rnd2_012.wav| M-avut în săd doar doi ani deschisă o casă de mode.| Am avut, însă doar 2 ani, deschisă o casă de mădă.
sgs_rnd2_013.wav| În 2001 au obținut titul de Master Series la Montreal.| În 2001 au obținut titul de măsteresilor în real.
sgs_rnd2_014.wav| Aș vrea să se calificăm în două.| Vreau să se calificiam undeva.
sgs_rnd2_015.wav| de la Penny Market nu va fi funcțională pe durata lucrărilor.| de la Penny Market nu va fi funcțională pe durată lucrărilor.
sgs_rnd2_016.wav| și la reușit salim mobilizeze pe barbat.| Iar ușițării mobiliseze pe vorba.
sgs_rnd2_017.wav| Prețuri unei ore de joacă sub supravegăria personalului angajat costă 7 lei.| Trecuri uneori de joc, asubsfraie, gherea personalului angajat, costa 7.000.
sgs_rnd2_018.wav| Suntem preteni cu skaterii.| Suntem predeni cu schiterii.
sgs_rnd2_019.wav| De altfel am vrut sa ma si retrag.| De altfel am vrut sa ma si retrag
sgs_rnd2_020.wav| a fost foarte greu pentru ea în ultimea vreme.| a fost foarte greu pentru ea în ultima vreme.
sgs_rnd2_021.wav| atât autotrenul ca cei cu cantitatea de tigari au fost predate inspectorilor va mari| data tautul 3 ani cât și cantitatea de țigari au fost predate inspectorilor vă mari.
sgs_rnd2_022.wav| Oncescu s-a supărat pe arbitrii care n-au fost atenți la meciul lui.| Ancescu s-a supărat pe erbitii care n-au fost atenți la meciul lui.
sgs_rnd2_023.wav| Mai mulți agenți sub acoperie filmează cu o camera ascunsă toate neregulile.| Mai mulți agenți sub acoperie filmează că o camera scunsă toată e neregulie.
sgs_rnd2_024.wav| Avem o caia să prezentăm un front unit.| Avem o caiă să prezentăm în front unic.
sgs_rnd2_025.wav| sunt doar din ce în ce mai multe.| Doar din ce în ce mai mult.
sgs_rnd2_026.wav| Lețeaua alcaida are vendicat atacurile.| în nețial al caida al menfătata curle.
sgs_rnd2_027.wav| In primele zile nu facem nici 20 de lei, arata rozalia.| În primele zile nu facem nici toți zi de lei arată rosaria.
sgs_rnd2_028.wav| Conea a sutat din lovitura libera peste porti a Giundelestiana.| O neasultat din lovitura libera peste poartea juristiana.
sgs_rnd2_029.wav| Cron Jaeger a renunțat să ceară o contraexpertive.| Coron Shared a renunțat să ceară o contrerexpertiză.
sgs_rnd2_030.wav| Famila Lăcătuș s-a făcut un trecut în domeniul vânzării castanelor.| la mine la cături și-a făcut un trecut în domeniul vânzării castanelor.
sgs_rnd2_031.wav| apă-otrăuită, după cum veți vedea în cele ce urmează.| apotruită după cum veți vedea în cele ce urmează.
sgs_rnd2_032.wav| Eu nu mai inteleg pentru ce dau acei bani.| Iar mai inteleg pentru ce dau acei bani.
sgs_rnd2_033.wav| Îmi place mult să călătoresc, să văd lucruri noi.| Îmi place mult să călătoresc, să văd lucrul unui.
sgs_rnd2_034.wav| E un sentiment aparte când îi vezi pe toți că dansează.| E un sentiment aparte că ne vezi pe toți că dansează.
sgs_rnd2_035.wav| Aceea situație s-a înregistrat și în județul Vaslui, la Vama Albița.| La aceea situație s-a înregistrat și dezvolva să lui lavam o albită.
sgs_rnd2_036.wav| Au trecut multi ani de cand am lucrat împreună.| Au trecut mulți ani de când am lucrat împreună.
sgs_rnd2_037.wav| După o vară plină de tensiune, învățământul românesc trece într-o altă etapă.| După o vară bine adetensivă, învățământul româneas trece într-o altă etapă.
sgs_rnd2_038.wav| Am jucat bine, dar nu vreau sa ma mai avand.| Am jocat bine, dar nu vreau sa ma va bani.
sgs_rnd2_039.wav| Răbdare este o calitate pe care nu o dețin mulți tascări.| Răbdarea este o calitate pe care ne odițin mulți tascari.
sgs_rnd2_040.wav| România, ce ai alăstat?| Ormonia aceea e la sta...
