Audio File|Original Transcription|Synthesized Transcription
bas_rnd2_199.wav| Acum este pensionară și trăiește în sua în apropiere de New York.| Acum este pensionară și trăiește în Sua în apropiere de New York.
bas_rnd2_200.wav| Televiziunea publică, mai curând oficială decât publică, susținea interesele puterii.| Televiziunea publică, mai curând oficială decât publică, susținea interesele puterii.
bas_rnd2_201.wav| Necazurile ii fac pe oameni sa solicite inclusiv ajutoare nereambursabile.| Necazurile ei fac pe oameni să solicite inclusiv ajutoare nerambursabile.
bas_rnd2_202.wav| Se întâmplă cam odată pe lună minim.| Se întâmplă cam odată pe lună minim.
bas_rnd2_203.wav| Trebuie să știi clar încă o tromerge.| Trebuie să știi clar încă o merg.
bas_rnd2_205.wav| au fost cumpărate cu piscină.| au fost cumpărate cu piscină.
bas_rnd2_206.wav| Turul este programat pentru data de 1 octombrie la Bucurei.| Turul este programat pentru data de 1 octombrie la București.
bas_rnd2_207.wav| Baie comună pe fiecare palier.| baie comună pe fiecare palier.
bas_rnd2_208.wav| Producția franceză a mai fost prezentată și în alte festivaluri din lume.| Producția franceză a mai fost prezentată și în alte festivaluri din lume.
bas_rnd2_209.wav| Rezistați să consumați numai fructe, legume și miere.| Rezistați să consumați numai fructe, legume și miere.
bas_rnd2_210.wav| Apoi, usor-usor, căinii au găsit drumul rehabilitării.| Apoi, usor-usor, căinii au găsit drumul rehabilitării.
bas_rnd2_211.wav| Am intrat in UE înaintea României.| Am intrat în UER înaintea României.
bas_rnd2_212.wav| biletele s-au pus în vânzare la casa de bilete a teatrului.| Biletele s-au pus în vânzare la casa de bilete a teatrului.
bas_rnd2_213.wav| Cel puțin asta spun agenții economici care au fost prezenti la manifestare.| Cel puțin asta spun agenții economici care au fost prezenti la manifestare.
bas_rnd2_214.wav| Am simțit că pot să apăr acel penalti.| Am simțit că pot să apăr acel penaltic.
bas_rnd2_215.wav| Să te ni spun că așa incendiu nu au mai văzut până acum.| Săteni spun că așa incendiu nu au mai văzut până acum.
bas_rnd2_216.wav| Noi am făcut tot ceea ce am putut pentru copii.| Noi am făcut tot ceea ce am putut pentru copii.
bas_rnd2_217.wav| Tricolorii vor întâlni sămbătă reprezentativa Ungariei.| Tricolorii vor întâlni sămbătă reprezentativa Ungariei.
bas_rnd2_218.wav| Acum spune că îi mulțumește tatălui pentru decizia de atunci.| Acum spune că îi mulțumește tatălui pentru decizia de atunci.
bas_rnd2_219.wav| odată ce am renunțat.| odată ce am renunțat.
bas_rnd2_220.wav| Cert e că în noiembrie voi ceda clubul.| Cert e că în noiembrie voi ceda clubul.
bas_rnd2_221.wav| Când a venit ocazia, n-am mai putut.| Când a venit ocazia, n-am mai putut.
bas_rnd2_222.wav| Anul acesta de exemplu a fost un an foarte bun.| Anul acesta de exemplu a fost un an foarte bun.
bas_rnd2_223.wav| Când am plecat de la Cotroceni, am avut argumentele mele.| Când am plecat de la Cotroceni, am avut argumentele mele.
bas_rnd2_224.wav| Îndecisiv totul a fost de partea lui del Potro.| În decisiv totul a fost de partea lui del Potro.
bas_rnd2_225.wav| printre ei chiar campioana este dobra| printre ei chiar campiona este dobra.
bas_rnd2_226.wav| un bărbat și două femei din comun Amoara nu s-au lăsat păcăliți.| un bărbat și două femei din comun Amoara nu s-au lăsat păcăliți.
bas_rnd2_227.wav| În plus, acțiunea preventivă urmează să se desfășoare și în zilele următoare.| În plus, acțiunea preventivă urmează să se desfășoare și în zilele următoare.
bas_rnd2_228.wav| Mă simt mai puternic, am mai multă energie.| Mă simt mai puternic, am mai multă energie.
bas_rnd2_229.wav| Pe omul regiei îl pune acolo şeful său.| Pe omul regii ei îl pune acolo şeful său.
bas_rnd2_230.wav| Procurorul spune că pleșiță inspirat teamă în timpul audirilor din dosar.| Procurorul spune că pleșiță inspirat teamă în timpul audierilor din dăsar.
bas_rnd2_231.wav| Dacă cineva trebuie înlăturați, se folosesc toate instrumentele represive posibile.| Dacă cineva trebuie înlăturați, se folosesc toate instrumentele represive posibile.
bas_rnd2_232.wav| O sa vedem daca dau afara pe cineva sau nu.| O sa vedem daca dau afara pe cineva sau nu.
bas_rnd2_233.wav| PDL și PSD se vor lupta multă vreme de aici înainte.| PDL si PSD se vor lupta multa vreme de aici inainte.
bas_rnd2_234.wav| Vă aduceți aminte cazul Popoviciu.| Vă aduceți aminte cazul Popoviciu.
bas_rnd2_235.wav| Nu știm dacă vom putea conta pe prezența unor personalități anunțate.| Nu știm dacă vom putea conta pe prezența unor personalități anunțate.
bas_rnd2_236.wav| Toți fotbaliștii vor să plece.| Toți fotbaliștii vor să plece.
bas_rnd2_237.wav| Voi planifica pentru la anul viitor o vacanta de sarbatori in Grecia.| Voi planifica pentru la anul viitor o vacanta de Sărbători în Grecia.
bas_rnd2_238.wav| În plus condițiile de muncă sunt precare.| În plus condițiile de muncă sunt precare.
bas_rnd2_239.wav| a reușit să-și aranjeze camera lui.| Are usita si aranjeze camera lui.
bas_rnd2_240.wav| Lucrurile acestea sunt noi in resita.| Lucrurile acestea sunt noi în reșița.
bas_rnd2_241.wav| Avea piciorușul rupt își aduce aminte tânăra.| Avea piciorosul rupt își aduce aminte tânăra.
bas_rnd2_242.wav| Nu sunt deloc multumit.| Nu sunt deloc multumit.
bas_rnd2_243.wav| Mie mi s-a reproșat adesea că distrug prestigiul universității atacând găștile universitare.| Miemii s-a reproșat adesea că distrug prestigiul universității atacând găștile universitare.
bas_rnd2_244.wav| În trei ore ajung din Constanța la Monte Oru, spune un turist constanțian.| În trei ore ajung din Constanța la Monteoro, spune un turist constanțian.
bas_rnd2_245.wav| Tinerii, resiţeni preferă muzica de club şi agitaţia pe trecerilor house.| Tinerii reșiţeni preferă muzica de club şi agitaţia petrecerilor house.
bas_rnd2_246.wav| a jucat teatru, s-a prefăcut că i-a venit rău.| a jucat teatru, s-a prefăcut că i-a venit rău.
bas_rnd2_247.wav| Am putea pierde 10% anul acesta.| Am putea pierde 10% anul acesta.
bas_rnd2_248.wav| Vom fi pe pierdere, spune managerul general al portarului.| Vom fi pe pierdere, spune managerul general al portarului.
bas_rnd2_249.wav| am întâlnit întrebări care nu au ce căuta la această categorie.| Am întâlnit întrebări care nu au ce căuta la această categorie.
bas_rnd2_250.wav| Uriașe, evenimente, ample transformări, crize atinse de metastază ne sucesc mințile.| uriașe, evenimente ample, transformări, crize atinse de metastază ne sucesc mințile.
bas_rnd2_251.wav| Deocamdată nu se cunosc cauzele.| Deocamdată nu se cunosc cauzele.
bas_rnd2_252.wav| Există însă la Oravita o firmă care se ocupă cu așa ceva.| Există însă la Oravita o firmă care se ocupă cu așa ceva.
bas_rnd2_253.wav| Dar și asta pare acum prea puțin, povestește Emma.| Dar și asta pare acum prea puțin, povestește Emma.
bas_rnd2_254.wav| 5 din rămni cu vâlcea vor pleca vineri, 18 septembrie, la Milano.| 5 de rămâni cu vâlcea vor pleca venea de 18 septembrie la Milano.
bas_rnd2_255.wav| Nu-mi place cand vad necredinta in Dumnezeu.| Nu-mi place cand vad necredinta in Dumnezeu.
bas_rnd2_256.wav| A mers acolo viner, ne-a spus directorul grădinii, Vasile Cristea.| A mers acolo, vineri ne-a spus directorul grădinii, Vasile Cristia.
bas_rnd2_257.wav| Este o perioadă grea pentru toată lumea.| Este o perioadă grea pentru toată lumea.
bas_rnd2_258.wav| Sunt scene violente, nu se mai poate continua cu jumatat de masura.| În scene violente nu se mai poate continua cu jumătate de măsură.
bas_rnd2_259.wav| O altă explicație este legată de raportările pe care le fac firmele.| O altă explicație este legată de raportările pe care le fac firmele.
bas_rnd2_260.wav| Pe locul al doilea se situează Arădenii.| Pe locul al doilea se situază Rădeni.
bas_rnd2_261.wav| Avocatul surorilor Andrescu nu a putut fi conductat.| Avocatul surorilor Andrescu nu a putut fi conductat.
bas_rnd2_262.wav| Este o victorie importantă pentru noi.| Este o victorie importantă pentru noi.
bas_rnd2_263.wav| Nu toți angajatorii gălățeni anunță la AJFM că vor să concedieze colectiv.| Nu toți angajatorii gălățeni anunți a AGE O femei că vor să concedieze colectiv.
bas_rnd2_264.wav| să mi arate ceva foarte interesant.| să mi arate ceva foarte interesant.
bas_rnd2_265.wav| au o apărare foarte bună în care se remarcă capitanul Tarknishvili.| au o apărare foarte bună în care se remarcă capitanul Tarc Nijvill.
bas_rnd2_266.wav| Ambele majori se vor disputa pe stadionul din urziceni.| Ambele majori se vor disputa pe stadionul din Urziceli.
bas_rnd2_267.wav| Cu ce masina ai intrat pe pista acum?| Cu ce mașină intrați pe pista acum?
bas_rnd2_268.wav| Voi mai construi încă două odăi cu fânt, dar atât.| Voi mai construi încă două odăi cu fânt, dar atât.
bas_rnd2_269.wav| Nu totiansa se pot ridica la un anumit nivel.| Nu tot timp să se pot ridica la un anumit nivel.
bas_rnd2_270.wav| Noi cu aceste echipe ne batem, nu cu grandii.| Noi cu aceste echipe ne batem, nu cu granzii.
bas_rnd2_271.wav| au promis că vor activa comisia constituțională în Parlament.| Au promis că vor activa comisia constituțională în Parlament.
bas_rnd2_272.wav| Am avut o discuție cu el și urmează să se decidă.| Am avut o discuție cu el și urmează să se decidă.
bas_rnd2_273.wav| Îmi place foarte mult literatura, istoria și muzica.| Îmi place foarte mult literatura, istoria și muzica.
bas_rnd2_274.wav| Abundența încălțămintelor de calitate aproape că i-a pus în umbră pe meseriași.| Abundența încălzămintelor de calitate aproape că i-a pus în umbră pe meseriași.
bas_rnd2_275.wav| ca format predomină talk show-ul politic.| Ca format, predomină talk show-ul politic.
bas_rnd2_276.wav| Nu s-a schimbat nimic in ultima vreme.| Nu s-a schimbat nimic in ultima vreme.
bas_rnd2_277.wav| Acolo au 2 antrenori de excepție.| Acolo au 2 antrenori de excepție.
bas_rnd2_278.wav| infrastructura e la pământ.| infrastructură e la pământ.
bas_rnd2_279.wav| Când domnii își petrec timpul împreună, efectul nu este tocmai benefic.| Când domnii își petrec timpul împreună, efectul noi este tocmai benefic.
bas_rnd2_280.wav| și un succes la diferență de un gol ne-ar mulțumi.| și un succes la diferență de un gol ne-ar mulțumi.
bas_rnd2_281.wav| Una dintre acestea este Fiorica Stoianov.| Una dintre acestea este Viorica Stoianov.
bas_rnd2_282.wav| Softul masinii bloqueaza rotiile, a explicat un vecint.| Softul masinii bloqueaza rotiile a explicatul in vicini.
bas_rnd2_283.wav| Acesta va mai reprezenta Ue în deplasările în străinătate.| Acesta va mai reprezenta Ue în deplasările în străinătate.
bas_rnd2_284.wav| De dragul copilului o să mă apuc de muncă cinstită, spune Tudor.| De dragul copilului o să mă apuc de muncă cinstită, spune Tudor.
bas_rnd2_285.wav| Suntem înainte de toate profunda îngrijorati.| Suntem înainte de toate profund îngrijărati.
bas_rnd2_286.wav| În ce privește rehabilitarea monumentului există două teorii.| În ce privește rehabilitarea monumentului există două teorii.
bas_rnd2_287.wav| ambiția a ajutat-o să devină cunoscută, deși este încă foarte tânără.| ambiția a ajutat-o să devină cunoscută, deși este încă foarte tânără.
bas_rnd2_288.wav| Discursuri izolate nu ne vor rezolva problemele.| Discursuri izolate nu ne vor rezolva problemele.
bas_rnd2_289.wav| Vânzătoarea la una manet din zona nordă a municipiului Rândnicu-Vălcea.| bânzătoare la una manet din zona nordă a municipiului Rânnicu-Vălcea.
bas_rnd2_290.wav| Dacă reapar show-urile de profil înseamnă că publicul le cere.| Dacă reapar show-urile de profil înseamnă că publicul le cere.
bas_rnd2_291.wav| Cred că eu și Oana Manea ne completăm foarte bine.| Cred că eu și Oana mania ne completăm foarte bine.
bas_rnd2_292.wav| Chiar dacă și-au adjudecat alegerile, ei au pierdut majoritatea absolută în parlament.| Fiar dacă și-au adjudecat alegerile, ei au pierdut majoritatea absolută în parlament.
bas_rnd2_293.wav| Mâna pictorului face o magie și transformă culoarea.| Mâna pictorului face o magie și transformă culoarea.
bas_rnd2_294.wav| Autoritățile locale așteaptă precisări de la nivel central.| Autoritățile locale așteaptă precizări de la nivel central.
bas_rnd2_295.wav| Caminul a fost izolat, termic si renovat.| Caminul a fost izolat termic și renovat.
bas_rnd2_296.wav| aveau bun simț, iar golania noi era un exemplu la acel moment.| avea un bun simt, iar golania nu era un exemplu la acel moment.
bas_rnd2_297.wav| Pumor este situat la granita dintre Nepal si Tibet.| Pumor este situat la graneța dintre Nepal și Tibet.
bas_rnd2_298.wav| În ceea ce mă privește lucrurile sunt în regulă.| În ceea ce mă privește lucrurile sunt în regulă.
bas_rnd2_299.wav| Nu orice rețetă pentru preparatele culinare, ci rețetele pentru prăjituri.| Nu orice rețetă pentru preparatele culinare, ci rețetele pentru prăjituri.
bas_rnd2_300.wav| Acesta se referă însă doar la proprietățile din capitală.| Acesta se referă însă doar la proprietățile din capitală.
bas_rnd2_301.wav| Avem trei obiective clare.| Avem trei obiective clare.
bas_rnd2_302.wav| este și guvernul prin Ministerul Finanțelor.| Este și guvernul prin Ministerul Finanțelor.
bas_rnd2_303.wav| Seara se va încheia cu un foc de artificii.| Seara se va încheia cu un foc de artificii.
bas_rnd2_304.wav| Antrenorul lui din Amos a făcut temele înaintea meciului de astăzi cu Panathinaikos.| antrenorului din Amoș a făcut temele înaintea meciului de astăzi cu Panathina Icoș.
bas_rnd2_305.wav| E vorba de modul în care ne trăim viața.| E vorba de modul în care ne trăim viața.
bas_rnd2_306.wav| Acolo m-am format si sunt mandra de ea, asta spune ea.| Acolo m-am format și sunt mândră de asta, spune ea.
bas_rnd2_307.wav| Întreprinzătorul vrea să realizeze acolo un hotel și spații de divertisment.| Întreprinzătorul vrea să realizeze acolo un hotel și spații de divertisment.
bas_rnd2_308.wav| întră bunicul, bunicul și tatăl meu a fost acrobat.| Intră bunicul, bunicul și tatăl meu a fost acrobat.
bas_rnd2_309.wav| Reprezentantul ACOABIS, Radu Căilean, are o posibilă explicație pentru situația femei.| Reprezentantul ACOABIS, RADU Căilean, are o posibilă explicatie pentru situația femei.
bas_rnd2_310.wav| în consecință, conform CEDO, decretul de revăcare a grațieri individuale.| în consecință, conform CEDO, decretul de revocare a grațierii individuale.
bas_rnd2_311.wav| și tește despre revoltă a organizațiilor catolice din Spania pe adevărul.| Citește despre revoltă a organizațiilor catolice din Spania pe adevărul.
bas_rnd2_312.wav| În primul rând, ceea ce face televiziunea prezentările.| În primul rând, ceea ce face televiziune a prezentările.
bas_rnd2_313.wav| Rotronul, lapte gros, coarda si chiar fotbal.| ciotronul, lapte gros, coarda și chiar fotbal.
bas_rnd2_314.wav| A fost un actor foarte talentat.| A fost un actor foarte zalentat.
bas_rnd2_315.wav| Nu pentru indrumatoarea de ani, ci pentru prietenul lui.| Nu pentru in drumatoarea de ani, ci pentru prietenul lui.
bas_rnd2_316.wav| Tatăl acestuia, Vasile Rodideal, este un cunoscut membru al lumii interlope.| Tatăl acestuia, Vasile Rodideal, este un cunoscut membru al lumii interlope.
bas_rnd2_317.wav| au fost aplicate și 10 sequestre pe mijloace de transport și electrocasmic.| au fost aplicate și 10 se cheste pe mirloace de transport și electrocasme.
bas_rnd2_318.wav| În principiu, cele două grupări s-au înțeles pentru Cristia.| În principii, cele două grupări s-au înțeles pentru Cristia.
bas_rnd2_319.wav| De atunci mă uit de 3 ori înainte să trec strada.| De atunci mă uit de 3 ori înainte să trec strada.
bas_rnd2_320.wav| sunt foarte în alt și trebuie să avem mare grijă la fazele fixe.| Sunt foarte înalti și trebuie să avem mare grijă la fazele fixe.
bas_rnd2_321.wav| Atunci placa electronică se strică, explică meșterul.| Atunci placa electronica se strică, explică meșterul.
bas_rnd2_322.wav| Mâine suspecții vor fi prezentati Tribunalului Maramureș cu propunere de arestare preventivă.| Mâine suspecții vor fi prezentati Tribunalului Maramureș cu propunere de arestare preventivă.
bas_rnd2_323.wav| Că nu mai am nicio șanse să mă întorc la școală.| Tiu că nu mai am nici o șanse să mă întorc la școală.
bas_rnd2_324.wav| Profesoarele au cerut editura Humanitas.| profesoarele au cerut editura humanita.
bas_rnd2_325.wav| Am prins de curând în cămini studenți care locuiau clandestini.| Am prins de curând în cămini studenți care locuiau clandestini.
bas_rnd2_326.wav| Au căpătat chiar un pic nervos, ridică din numeri la minut.| Au căpătat chiar întic nervos, ridică din număr la minut.
bas_rnd2_327.wav| Debitării cer măsuri de protectie față de abuzuri ale băncilor.| De bitări cer măsuri de protectie față de abuzuri ale băncilor.
bas_rnd2_328.wav| Bărbatul s-a simțit inferior la vedere animalului.| Borbatul s-a simtit inferior la vedere animalului.
bas_rnd2_329.wav| niciodată nu-mi plăcea să pierd.| niciulată nu-mi clăcea să pierd.
bas_rnd2_330.wav| Replica arabilor a venit miercur prin vocea prejedintelui clubului Califa Suleiman.| Replica arabilor a venit miercur prin vocea președinteleui clubului Califa Suleiman.
bas_rnd2_331.wav| Este vorba despre bun simț și bunăvoința declarat Grigorov.| Este vorba despre bun simț și bunăvoința a declarat Grigorov.
bas_rnd2_332.wav| Nu poate spune însă că și le mai dorește ca înainte.| Nu poate spune, însă, că și le mai dorește ca înainte.
bas_rnd2_333.wav| De asemenea vom lucra și la regulamentul de ordine.| De asemenea vom lucra si la regulamentul de ordine.
bas_rnd2_334.wav| Am peste 40 de meciuri în cupele europene.| Am peste 40 de meciuri în cupele europene.
bas_rnd2_335.wav| Pentru virgil melente a fost altfel.| Pentru Virgil Melente a fost altfel.
bas_rnd2_336.wav| Resursele sunt limitate iar cererea este mult mai mare.| Resursele sunt limitate iar cererea este mult mai mare.
bas_rnd2_337.wav| Iată clasamentul în partea ei superioară.| Iata clasamentul în partea I superioară.
bas_rnd2_338.wav| Nu eu mă ocup de distribuția camerilor, ci o comisie de cazare.| Nu eu mă ocup de distribuția camerilor, ci o comisie de cazare.
bas_rnd2_339.wav| Unii studenti sunt dispuși să cheltuiască atâția bani.| Unii studenți sunt dispuși să cheltuiască atâția bani.
bas_rnd2_340.wav| Harry Caine este pseudonimul cu care își lansează scrieirile.| Harry Caine este pseudonimul cu care își lancează sctierile.
bas_rnd2_341.wav| Sunt restanțe la acordarea salariilor de merit la acordarea tichetelor de masă.| Sunt restanțe la acordare a salarilor de merit la acordare a tichetelor de masă.
bas_rnd2_342.wav| acționară majoritarul companiei este Ministerul Economiei.| accionarul majoritar al companiei este Ministerul Economiei.
bas_rnd2_343.wav| De asemenea, mă deranjează lipsa de educație, violența limbajului și cea televizată.| De asemenea mă deranjează lipsa de educație, violența limbajului și ceea televizată.
bas_rnd2_344.wav| Animalele aparțin cetățenilor de etnie romă care locuiesc în zonă.| Animalele aparțin cetățenilor de etnie romă care locuiesc în zonă.
bas_rnd2_345.wav| Dacă era deranjat de reacția lui Bergodi, discutau după metri.| Dacă era de anjat de reacția lui Bergodi, discutau după mei.
bas_rnd2_346.wav| sindicaliștii au anunțat aseară că vor bloca activitatea de la 9 octombrie.| sindicaliștii au anunțataseară că vor bloca activitatea de la 9 octombrie.
bas_rnd2_347.wav| Este mult mai multă mizerie decât ne-am așteptat.| Este mult mai multă mizeie decât ne-am așteptat.
bas_rnd2_348.wav| Curtea Lăcașului Sfânt a devenit neîncăpătoare.| Curtea Cașului Sfânt a devenit neîncăpătoare.
bas_rnd2_349.wav| Mihaela și Iulian făcuse răkununia civilă în urmă cu trei luni.| Mihaela și Iulian făcuse răcunulia civilă în urma cu trei luni.
bas_rnd2_350.wav| Becali a gustat din primul momentul.| pe care i-a gustat din primul moment.
bas_rnd2_351.wav| În prezent nimeni nu deține suprafății cultivate cu viță nobilă.| În prezent nimeni nu deține suprafății cultivate cu viță nobilă.
bas_rnd2_352.wav| Primarii spun că nu mai au bani de salarii.| Primarii spunca numai aband de salari.
bas_rnd2_353.wav| pe scena casei de cultura sindicatelor din Pitești.| pe scena casei de cultură a sindicatelor din Pitești.
bas_rnd2_354.wav| Ultima grevă de proporții în sănătatea a fost în 2000.| Ultima grevă de proporție în sanatate a fost în 2000.
bas_rnd2_355.wav| În urma accidentului, ambele mașini au fost seriosă avariate.| În urmă accidentului, ambele mașini au fost serios avariate.
bas_rnd2_356.wav| N-are nicio legatură unul cu altul.| N-are nicio legatura unul cu altul.
bas_rnd2_357.wav| În comună, trăiesc mai mulți maghiari decât români.| În comună trăiesc mai mulți maghiari decât români.
bas_rnd2_358.wav| M-au felicitat toți colegii de dimineață.| M-au felicitat toți colegii de dimineață!
bas_rnd2_359.wav| Aceștia își vor pierde locul de muncă.| Aceștia își vor pierde locul de muncă.
bas_rnd2_360.wav| În consecință, prima înfățișare va avea loc în luna octombrie.| În consecință, prima înfățișare va avea loc în luna octombrie.
bas_rnd2_361.wav| din amă și fice timișoara nu au nicio șansă.| Dinamoa si fece timisoara nu au nicio sansa.
bas_rnd2_362.wav| Investitia coreanilor este estimata la 8 milioane de euro.| Investiția coreanilor este estimată la 8 milioane de euro.
bas_rnd2_363.wav| Probabil vreo 1-0-1-2| Probabil vreo 1-0-1-2
bas_rnd2_364.wav| Pojarul și scarlatina oricărui colecționari se cheamă filatelie.| Pojarul și scarlatina oricărui colecționari se cheamă filatelie.
bas_rnd2_365.wav| Oficialii CFR-i aș susțin că nu au fost victime.| Oficialii CFR-i astăzi țin că nu au fost victime.
bas_rnd2_366.wav| și atunci principalii pierzători sunt cei foarte buni.| și atunci principalii pierzători sunt cei foarte buni.
bas_rnd2_367.wav| Așa și-a descoperit înclinația spre frumos și decorațiuni.| Așa și-a descoperit înclinația spre frumos și decorațiuni.
bas_rnd2_368.wav| Pe sensul ploiesti brașov, precum și pe străzile laterale.| Pe sensul ploeiești Brasov, precum și pe străzile laterale.
bas_rnd2_369.wav| erau epuizați, stresați, nemâncați.| erau epuizați, stresați, nemâncați.
bas_rnd2_370.wav| Patronatele din construcții sunt însă sceptice în legătură cu aceste date.| Patronatele din construcții sunt însă skeptice în legătură cu aceste date.
bas_rnd2_371.wav| Acum va trebui să mă întorc acasă.| Acum va trebui să mă întorc acasă.
bas_rnd2_372.wav| În locul său a fost numit Roberto Micheleti, un politician conservator.| În locul său a fost numit Roberto Micheleti, un politician conservator.
bas_rnd2_373.wav| Pe deasupra, el se confruntă și cu răutățile și respingerea celorlalți copii.| Pe deasupra, el se confrontă și cu răutățile și respingerea celorlalți copii.
bas_rnd2_374.wav| Toate lucrările reprezintă peisaje din natură.| Toate lucrările reprezintă peisaje din natură.
bas_rnd2_375.wav| pe ansamblu sunt prea multe incertitudini.| Pe ansamblu sunt prea multe certitudini.
bas_rnd2_376.wav| închis în 2009 cu neînceperea urmăririi penale.| Închis în 2009 cu neînceperea urmăririi penale.
bas_rnd2_377.wav| când timpul îi permite lucrează goblenuri.| când timpul îi permite lucrează goblenuri.
bas_rnd2_378.wav| Decanul a declarat că nu cunoaște cazul Ioane Vișan.| Decanul a declarat că nu cunoaște cazul Ioane Vișani.
bas_rnd2_379.wav| practic, i-a întâmplinat clienții și îi organiza pe terasă.| Practic, ia întâmpina clienții și îi organiza pe terasă.
bas_rnd2_380.wav| Imi place foarte mult sportul la auto si sportul in general.| Îmi place foarte mult sportul la auto și sportul în general.
bas_rnd2_381.wav| Pictura este pe primul plan.| Pictura este pe primul plan.
bas_rnd2_382.wav| Ce drum ai dorit sa urmezi in viata?| Ce drum ai dorit să urmezi în viață?
bas_rnd2_383.wav| Am avut un club.| Am avut un club.
bas_rnd2_384.wav| Azi dau doar un examen de maturitate.| Astăzi dau doar un examen de maturitate.
bas_rnd2_385.wav| Forfotă mare în fața bisericii Domnița Bălașa din București.| Forfotă mare în față Bisericii Domnița Bălașa din Bucurei.
bas_rnd2_386.wav| Antrenorii italienci, eu se scoată maximul din jucători.| Antrenorii italienci știu să scoată maximul din jucători.
bas_rnd2_387.wav| Și de aici încep să îți pui niște probleme.| și de aici începi să-ți pui niște probleme.
bas_rnd2_388.wav| potrivit directorului medical al Spitalului de Pediatrie Galaci.| împotrivit directorului medical al Spitalului de Pediatrie Galact.
bas_rnd2_389.wav| Ocupația nouă îi ajută însă să scadă cheltuielile cu mâncarea.| Ocupația nouă îi ajută să scadă cheltuielile cu mâncarea.
bas_rnd2_390.wav| E de ultima speță.| E de ultima speță.
bas_rnd2_391.wav| Situatia este un pic diferita in ceea ce ii priveste peletoni.| Situatia este un pic diferită în ceea ce-i privește pe letoni.
bas_rnd2_392.wav| Alți patru au fost eliberati.| Aici patru au fost eliberati.
bas_rnd2_393.wav| Panaițărbă din București| Fana Ițărbu din București
bas_rnd2_394.wav| Anchetatorii au încheiat audierea acestora la ora 1.09.15.| Anchetatorii au încheiat audierea acestora la ora 1.09.15.
bas_rnd2_395.wav| De mâine, 1 octombrie, localul se închide.| De mâinea 1 octombrie localul se închide.
bas_rnd2_396.wav| a început prin a studia Canto.| a început prin a studia Canpo.
bas_rnd2_397.wav| Tot vorbește de securități de școli.| Tot vorbește de securități de școli.
bas_rnd2_398.wav| Nu, e aceeași, doar că nu se mai vede atât de pregnant.| Nu, e aceeași, doar că nu se mai vede atât de pregant.
bas_rnd2_399.wav| Am văzut doar niște frate generale, fără niciun indicator a spus dodon.| Am văzut doar niște fraze generale fără niciun indicator a spus Dodon.
bas_rnd2_400.wav| O artă fără un profund sentiment, escatologic e un nonsens.| O artă fără un profund sentiment, escatologic, e un nonsens.
bas_rnd2_401.wav| Am trecut cu bine peste pasul acesta, mulțumim lui Dumnezeu!| Am trecut cu bine peste pasul acesta, mulțumim lui Dumnezeu!
bas_rnd2_402.wav| Corupția din spitale e ca cea națională.| Corupția din spitale e ca cea națională.
bas_rnd2_403.wav| Da, pe lângă muzică te ocup și de radio.| Da, pe lângă mozica te ocupi și de radio.
bas_rnd2_404.wav| În cel mai scurt timp, Bianca vrea să studieze și limba italiană.| În cel mai scurt timp Bianca vrea să studieze și limba italiană.
bas_rnd2_405.wav| Cineva care să facă și meseria de pirotehnist, spune Cătălin Nedelcu.| Cineva care să facă și meseria de pirotehnist, spune Cătălin Nedelcu.
bas_rnd2_406.wav| În mormântarea artistului va avea loc Sâmbatele Eforie, sud localitatea sănatală.| În mormântarea artistului va avea loc sămătăle eforie sud, localitatea sănatală.
bas_rnd2_407.wav| Acum trei ani am cumparat un teren pe Valea Tirovei.| Acum trei ani am cumparat un teren pe Valea Terovei.
bas_rnd2_408.wav| Guvernul britannic a comandat 60 de milioane de doze.| guvernul britanic a comandat 60 de milioane de doze.
bas_rnd2_409.wav| și asta din cauza că în ambele sisteme lucrează aceiași oameni.| și asta din cauza că în ambele sisteme lucrează aceiași oameni.
bas_rnd2_410.wav| A trebuit să învăț să comunic și să mă adaptez noilor situații.| A trebuit să învăț să comunic și să mă adaptez noilor situații.
bas_rnd2_411.wav| Regia este semnată de maestrul cezar Gheoca.| Regia este semnată de maestrul Cezar Gheoca.
bas_rnd2_412.wav| lașitatea și lipsa de civilizație.| Lasitatea și lipsa de civilizație
bas_rnd2_413.wav| Desemnarea orașului Gazdă va avea loc pe 2 octombrie la Copenhaga.| Desenarea orașului Gazdă va avea loc pe 2 octombrie la Copenhaga.
bas_rnd2_414.wav| Am plecat în altă parte.| am plecat în altă parte.
bas_rnd2_415.wav| Jucătorii n-au înțeles indicațiile tactice date de Bergodi.| Jucătorii n-au înțeles indicațiile tactice date de Bergodi.
bas_rnd2_416.wav| ea poate fi atacată cu apel la Curtea Federală de Apel.| ea poate fi atacata cu apel la Curtea Federala de Apel.
bas_rnd2_417.wav| Oamenii au declarat că au văzut moartea cu ochii.| Oamenii au declarat că au văzut moartea cu ochii.
bas_rnd2_418.wav| Citi întreg articolul cu mleii falsi sau umulțit în criză.| citiți întreg articolul cum lei-i falș s-a umulțit în criză.
bas_rnd2_419.wav| Am stat înăuntru destul de mult.| Am stat înăuntru destul de mult.
bas_rnd2_420.wav| Mă deranjează foarte multă amânarea.| Mă deranjează foarte multă amânarea.
bas_rnd2_421.wav| Toată lumea credea că Bergodi face în continuare performanță.| Toată lumea credea că Bergodi face în continuare performanță.
