Audio File|Original Transcription|Synthesized Transcription
sgs_rnd1_354.wav| Îmi place și să studiez.| îmbrace și să studiez.
sgs_rnd1_355.wav| de când a început școala, au început să vină tot mai mulți erevi la cafeinea.| De când a început școală, au început să vină tot mai mulți eri la cafenea.
sgs_rnd1_356.wav| Bujanova și presevo sunt două comune cu populația majoritară albaneză.| Cu Bușanova și Presevo sunt două cumune cu populație majoritară albaneză.
sgs_rnd1_357.wav| Copiii nu au alei să se dea cu bicicleta, iar comerțul ambulant întregește imaginea dezolantă a unei măreții pierdute.| copiii nu au alei să se dea cu bicicleta iar comerțul ambulant întregește imaginea dezolantă a unei măreții pierdute.
sgs_rnd1_358.wav| În ultima vreme nu prea am mai vorbit cu el pentru că a avut probleme.| În ultima vreme nu prea am mai vorbit cu el pentru că a avut probleme.
sgs_rnd1_359.wav| Toate mari leorași acordă gratuitate elevilor.| Toate marile orași acordă gratuitate elevilor.
sgs_rnd1_360.wav| Sunt multumit, nu mai descor, in rest este cel mai slab meci de cand sunt la ea| Sunt mulțumit, numai de score, în rest este cel mai slab, mai și de când sunt la ea.
sgs_rnd1_361.wav| Rezultatele au fost neconcludente, dar au indicat că pilotul suferă de o tensiune scăzută și de o lipsă de sodiu.| Rezultatele au fost neconcludente, dar au indicat că pilotul suferă de o tensiune scăzută și de o lipsă de sodium.
sgs_rnd1_362.wav| Oamenii au sărit cu gălețele ca să recupereze din motorină. Spăriați, localnice au sunat la 112.| Oamenii au stărit cu gălețele ca să recupereze din motorină, periați locanici i-au sunat la 112.
sgs_rnd1_363.wav| din nou la jumătatea lunii octombrie pentru a discuta situația secției de petrochimie.| din nou la jumătatea lunii octombrie pentru a discuta situația secției de petrochimie.
sgs_rnd1_364.wav| Consiliul Județean Timiș, Consiliul local Timișoara s-au aliat pentru atragerea banii europene necesare înovării centrului orașului.| Consiliul Județean Timiș și Consiliul local Timișoara s-au aliat pentru atragerea banii europene necesare în ovării centrului orașului.
sgs_rnd1_365.wav| compania nu a precisat când va fi pus spre vânzare acest sistem.| compania nu a precizat când va fi pus spre o zare acest sistem.
sgs_rnd1_366.wav| Acolo locuiesc 10 milioane de oameni.| Acolo locuia 10 milioane de oameni.
sgs_rnd1_367.wav| Polițiștii le-au surprins după ce au găsit numărul lui de telefon în agenda îndrejitei cântărețe.| Polițiiștii l-au sorprins după ce au găsit numărul lui de telefon în agenda înderegidăi cântărețe.
sgs_rnd1_368.wav| Rapportat la tehnica procesului tehnologic, proiectul de amploare a fost foarte greu dus la bun sfârșit.| Rapportat la tehnica procesului tehnologic, proiectul de ampluare a fost foarte greu dus la bun sfârșit.
sgs_rnd1_369.wav| să vedem ce poate cu un lot super valoros.| să vedem ce poate cu un lot super valoros.
sgs_rnd1_370.wav| În repriza 2-ate, mișoarenii s-au dezlăntuit și au mai-nscris de 5 ore.| Am repris a doua timi si orainii s-au dezlantuit si au mai inscris de 5 ori.
sgs_rnd1_371.wav| Am mai strâns bani pentru oameni care erau la anânghie. În general, pentru bolnavi, mărturisăște-l.| am mai strâns bani pentru oameni care erau la ananghie, în general pentru bolnav morturisăștier.
sgs_rnd1_372.wav| magistrații Curții de Apel Craiova își forelua activitatea începând de astăzi.| magistrații curții de apel creaua își vor relua activitatea începând de astăzi.
sgs_rnd1_373.wav| N-are rost să-l chinui.| Nare rost să-l chinui.
sgs_rnd1_374.wav| În ultimele două luni, sucătorii de la polie au petrecut doar câteva zile la Timișoara.| În ultimele două luni, sucătorii de la poliu au petrecut doar câteva zile la Timișoara.
sgs_rnd1_375.wav| Acolo, la o expoziție de artă modernă, era prezentat prototipul unei lucrări a maestrului Angelo Rovenza, fostul meu student.| Acolo, la o expoziție de artă modernă, era prezentat prototipul unei lucrări a maestrului Angelo Rovenza, fostul meu student.
sgs_rnd1_376.wav| La competiție se pot înscrie persoane cu vârsta coprinsă între 18 și 80 de ani.| La competiții să pot înscrie persoane cu vârstacul prin central, ptos pregătește și obzăjdean
sgs_rnd1_377.wav| a urmat sute de credinciosi, unii avand lumânarea prinsă-n mână.| au urmat sute de credinciosi, unii avand lumânare aprinse în mână.
sgs_rnd1_378.wav| Atmosfera va fi teribilă, ceea ce e foarte bine, asta întărește jucătorii noștri.| atmosfera va fi teribilă, ceea ce e foarte bine, asta întărește jucătorii noștri.
sgs_rnd1_379.wav| Și asta nu e tot.| iar asta nu e tot.
sgs_rnd1_380.wav| Masterplanul va fi supus mâinea probeorii Consiliului Locar.| Masterplanul va fi supus mâinea aproboarii Consiliului Locar.
sgs_rnd1_381.wav| De asemenea, imi plac foarte mult arta si muzica, aici sunt destul de eclectica.| De asemenea, îmi plac foarte mult arta și muzica, aici sunt destul de eclectică.
sgs_rnd1_382.wav| dinorul de aceste funcționalități.| de nou sunt aceste funcționalități.
sgs_rnd1_383.wav| Planetariul Baia Mare vă propune și o variantă virtuală a acestui proiect cultural.| Planetariul Baia Marea vă propune și o variantă virtuală a acestui proiect cultural.
sgs_rnd1_384.wav| Am auzit un zgomot foarte puternic si mult praf, in momentul in care am vrut sa trag senualul de alarm.| Am auzit un zgomot foarte puternic si mult praf, in momentul in care am vrut sa trag sinalul de alarma.
sgs_rnd1_385.wav| soferul masinii și soția acestuia au fost transportați de urgență la Spitalul Județean de Urgență Alba.| soferul mașinii și soția acestuia a fost transportat de urgență la Spitalul Județean de Urgență Alba.
sgs_rnd1_386.wav| obține de pe stratul frunzelor de pădure.| obține de pe stratul frunzelor de pădure.
sgs_rnd1_387.wav| Atâta timp cât sunt în concediu medical, nu pot fi concediați, a spus Ion Popa, președintele sindicatului liber.| Atâta timp cât sunt în conceden medical, nu pot fi concediați, a spus Ion Popa, presidentele sindicatului liber.
sgs_rnd1_388.wav| Rețeta e similară, numai că în aluat a pus și iaurt și le-a dat altă formă.| care se taie similara, numai ca in aluat a pus si iaurt si le-a dat alta forma
sgs_rnd1_389.wav| De asemenea, Covei a fost iertat de magistrat și în alte rânduri.| De asemenea, Covei a fost iertat de magistrati și în alte rânduri.
sgs_rnd1_390.wav| Ne-am lipit pe uși afișe cu metodologia cazărilor ca să nu mai iese neclarități, a completat iordache.| Ne-am lipit pe uși afișe cu metodologia cazării lor ca să nu mai ține clarități a completat iordache.
sgs_rnd1_391.wav| Învățământul e la Pământ.| și învățământul e la Pământ.
sgs_rnd1_392.wav| își doresc te să vizitezi Spania și Dubai.| își doresc să viziteze Spania și Dubai.
sgs_rnd1_393.wav| Dani Coman și Zapata au fost cei mai buni jucători de pe teren cu parade senzionale.| Danicomai și Zapata au fost cei mai buni jucători de pe teren cu parade senrăționale.
sgs_rnd1_394.wav| De asemenea s-a analizat modul de funcționare al administrației publice locale și județene și a absorpția fondurilor europene.| De asemenea, s-a analizat modul de funcționare al administrației publice locale și județene și a absorpția fondurilor europee.
sgs_rnd1_395.wav| Toți cei care se vor implica în această campanie participă la o tombolă cu premii.| Toți cei care se vor împlica în această campania participă la o tombolă cu premii.
sgs_rnd1_396.wav| Mâine, dacă aș primi o ofertă de a lucra în străinătate, aș accepta-o.| Cu mâine, dacă aș primi o ofertă de a lucra în strânătate, aș accepta-o.
sgs_rnd1_397.wav| Fii în 2010, bugetul prognozat pentru sănătate va fi de 3% din PIB.| În 2010, bugetul prognozat pentru sănătate va fi de 3% din PIB.
sgs_rnd1_398.wav| Când o să tragem linie, la final, nu cred că vom scoate mari lucruri.| Când o să treazim linia la final, nu cred că vom scoate mare lucru.
sgs_rnd1_399.wav| Principalul factor care te ajuta sa supravetuiesti este credinta ferma in cateva valori.| Principalul factor care te ajută să supravețuești este credința fermă în câteva valori.
sgs_rnd1_400.wav| La fel au patit si parintii Mariei Lungu, care este si acum in spita.| și la fel au potit și părinții Mariei Lungu, care este și acum în spitan.
sgs_rnd1_401.wav| a învățat singură să citească, însușindu-și cunoștiințe elementare de matematică de la tatăl ei, un american înstărit.| am învățat singură să citească, înțușindu-și cunoștiințe elementare de matematică de la tatăl ei, un american însătărit.
sgs_rnd1_402.wav| Nu pot concepe o viață trăită cu indiferență.| Nu pot concepe o viață trăită cu indiferență.
sgs_rnd1_403.wav| Am trebuit să facă publicitate pentru a să afla că sunt acolo și pot să oferă un spectacol frumos.| mi-a trebuit să facă publicitate pentru a se afla că sunt acolo și pot să oferă un spectacol frumos.
sgs_rnd1_404.wav| nu s-a stabilit inca daca nouul proiect va fi denumit la fel.| nu s-a stabilit inca daca nouul proiect va fi denumit la fel
sgs_rnd1_405.wav| Ziul va primi pe teren propriu vizita celor de la oțelul galata.| Ziul va primi pe teren propriu vizita celor de la o țelur galan.
sgs_rnd1_406.wav| Deoarece la categoria lui de vârstă nu mai are concurență, Alecu se pregătește acum pentru festivalurile internationale.| Deoarece, la categoria lui de vârstă, nu mai are concurență, aleicul se pregătește acum pentru festivalurile internaționale.
sgs_rnd1_407.wav| Apreciz această acțiune și sper că numărul câinilor comunitar să se reducă, a spus Gheorghița Dină.| Apreciz această acțiune și sper că numărul câiniilor comunitari să se reducă, a spus Gheorghita Dina.
sgs_rnd1_408.wav| ei deja nici nu mai ascunda semele acțiuni.| E deja nici nu mai rascunda seama in acciuni.
sgs_rnd1_409.wav| nu mă interesează, nu cred într-un govern politic.| nu mă interesează, nu că e dintr-un cuvern politic.
sgs_rnd1_410.wav| Consolidarea terasamentului de aici a fost impusă ca urmare a inundaților din 1999.| Consolidarea terasamentului de aici a fost impusă ca urmare a inundaților din 1999.
sgs_rnd1_411.wav| Aveam nevoie de libertate, libertatea pentru care m-am luptat, dar pe care nu o aveam în armata.| Aveam nevoi de libertate, libertatea pentru care m-am lutat, dar pe care nu o aveam în armata.
sgs_rnd1_412.wav| Nu am muncit pentru bani chiar deloc pentru ca aveam ce-mi trebuie.| Nu am lucrit pentru bani chiar deloc pentru că aveam ce-mi trebuie.
sgs_rnd1_413.wav| am împărtășit din informațiile primite în cadrul proiectului.| am împărtășit din informațiile primite în cadrul proiectului.
sgs_rnd1_414.wav| avea loc un seminar dedicat a eficienței energedirii din sectorul privat.| va avea loc un seminar dedicată a eficiența energie din sectorul privat.
sgs_rnd1_415.wav| în vârstă de 46 de ani.| în vârstă de 46 de ani.
sgs_rnd1_416.wav| România tinde să devine atracția numărul 1 pentru amatorii de geafuri.| România tinde să devine atracția numărul 1 pentru amatorii de jafuri.
sgs_rnd1_417.wav| La eveniment participă câte 25 de operatori de turism din România și Ucraina.| La eveniment participă câte 25 de operatori de turism din România și Ucraina.
sgs_rnd1_418.wav| Ei nu pot face clandestin această activitate, ne-a declarat şeful administraţiei pieţelor agroalimentare gălaţi.| Ei nu pot face clandestii în această activitate, ne-a declarat șeful administrației piețelor agroalimentare gălați.
sgs_rnd1_419.wav| Toți elevii de la Lombardo, radice, vorbesc fluent limba italiana.| Toți elevii de la Lompardo radice vorbesc fluent limba italiana.
sgs_rnd1_420.wav| Neamțul s-a întâlnit iar cu copos și susține că a ajuns la un acord în privința prelorii rapidului.| Neantul s-a întâlrit ieri cu copos și susține că a ajuns la un acord în privința prelurii rapidului.
sgs_rnd1_421.wav| Când a ajuns la oreche, Sulveranul a încercat să-l alunge cu o lovitură, însă nu a reușit.| Dând a ajuns la ureche, Suveranul a încercat să-l alunge cu o lovitură, însă nu a reușit.
sgs_rnd1_422.wav| Până atunci nu am mai practicat niciun sport.| Până atunci n-au mai practicat niciun sport.
sgs_rnd1_423.wav| la realizarea oricărui site este folosit bineînțeles un program.| la realizarea oricărui site este folosit bineînțeles un program.
sgs_rnd1_424.wav| În general, iau lunar cam 200 de lei.| În general, iaul un ar cam 200 de lei.
sgs_rnd1_425.wav| Doar la 4 septembrie, omie noua stecinza ci patru, iar ne udecrișe.| 24 septembrie 1954 in Eudecris
sgs_rnd1_426.wav| vor fi create cel puțin 5000 de locuri de muncă.| vor fi create cel puțin și mii de locuri de muncă.
sgs_rnd1_427.wav| În caz contrar, firește vom trebui să reducem numărul comisarilor.| În caz contrar, firește, vom trebui să reducem numărul comisarilor.
sgs_rnd1_428.wav| Federer nu s-a regăsit, a dus dorul unui prim serviciu solid și astfel Argentinianul a făcut 5 la 2.| pe drear nu s-a regăsit, a dus dorul unui prim serviciu solid și astfel argențimianul a făcut 5 la 2.
sgs_rnd1_429.wav| Trupăle Petrei Grigorași a ajuns păi moltenilor.| Trupa lui Petre Gringoraș a ajuns să paie moltenilor.
sgs_rnd1_430.wav| Victima este de naționalitate maghiară, de specializare, lăcătuși, mecanic.| Victima este de naționalitate maghiară, de specializare lăcătuși mecanici.
sgs_rnd1_431.wav| Prefectul Loredan Alexandru a fost premiat de comisia internațională pentru protecția fluvolui dunderea.| Prefectul Loredan Alexandru a fost premiat de Comisie Internațională pentru Protecția Fluriului Dundrea.
sgs_rnd1_432.wav| Așa cum am spus, îmbini utilul cu plăcuturi.| Așa cum am spus, îmbini utiluri cu plăcuturi.
sgs_rnd1_433.wav| Păcatul său este că nu le inspiră teamă celor alți fotbaliști, lucru care se reflecte și pe teren.| Apăcatul său este că nu le inspiră teamă celor alți fotbaliști, lucru care se reflecte și pe teren.
sgs_rnd1_434.wav| Vom discuta în Consiliul de administrație pentru a vedea cum putem s-o ajutăm, a declarat el Angher Petrescu.| Vom discuta în consiliul de administrație pentru a vedea cum putem să o ajutăm, a declarat el Anghel Petrescu.
sgs_rnd1_435.wav| au participat patru firme pentru lapte și nouă pentru corte.| N-au participat patru filme pentru lapte și nouă pentru corte.
sgs_rnd1_436.wav| am acasă un cuptor în care bag produsele după ce le pictez.| Am acasă un cuptor în care bag produsele după ce le pictez.
sgs_rnd1_437.wav| împreună cu el am elaborat trei culegere ale tinerilor poeți, membrii ai cenaclului Semenicul.| împreună cu el am elaborat trei colegiari ale tinerilor poeți, membrii ai cenaclui Semenicul.
sgs_rnd1_438.wav| Așa începe fiecare antrenament pe care sportivii slătineni îl desfășoară zilnic pe tatamii din sala de antrenamente.| Așa începe fiecare antrenament pe care sportivii slătinieni îl desfășoară zilnic pe tatamii din sala de antrenamente.
sgs_rnd1_439.wav| În cazul neconfirmării, la timp a locului obținut, locurile neocupate vor fi redistribuite.| În cazul neconfirmării la timp a locului obținut, locuri neocupate vor fi redistribuite.
sgs_rnd1_440.wav| Nu-mi plac oamenii rai care-i dușmănesc pe ceilalți.| Nu-mi plac oamenii rai care dușmănesc pe ceilalți.
sgs_rnd1_441.wav| Creștinismul are legătură direct cu stilul de viață, nu poți să trăiești împotriva felul în care ești proiectat.| Crestimismul are legătură direct cu stilul de viață. Nu pot să trăiești împotriva felului în care ești proiectat.
sgs_rnd1_442.wav| tinerii cu aceste deprinderi vin la scoala.| Dinerii cu aceste deprinderi vin la scoala.
sgs_rnd1_443.wav| Eu cred că toată convingerea că este cântecul care mă definiește.| Eu cred că toată convingerea că este cântecul care mă definiește.
sgs_rnd1_444.wav| primă ocaze de gole a partinei ieșenilor.| primaucază de gole aparține ieșenilor.
sgs_rnd1_445.wav| Toate amenajările sunt în conformitate cu normele inspectoratului de stat în construcție.| Toate amenăzările sunt înconformitate cu normele inspectoratului de stat în construcție.
sgs_rnd1_446.wav| Amisat de mulți ani să ajunga col.| Am visat de multe ani sa ajung acolo.
sgs_rnd1_447.wav| Prima ar fi când visteria coala a intrat, a doua trans a imprumutului de la femei.| primarfică în visteria goală a intrat, a doua transa în prumutului de la femei.
sgs_rnd1_448.wav| Termenul pentru depunerea lucrărilor este 10 octombrie la galeria Photo Art din piața 1 decembrie.| Termenul pentru depunerea lucrărilor este 10 octombrie la galeria PhotoArt din piața 1 decembrie.
sgs_rnd1_449.wav| este fiul unor emigranți germani veniți în Statele Unite ale Americii înainte de cel de-al doilea război mondial.| este fiul unor imigrani-cermani peniți în Statele Unite ale Americii înainte de cel de al doilea război mondial.
sgs_rnd1_450.wav| Există o suspicire de epizodii.| Există o suspicione de episodie.
sgs_rnd1_451.wav| Intervenția a durat aproximativ ori.| Intervenția a durat aproximativ ori.
sgs_rnd1_452.wav| La cursul meu nu prea lipsesc elevii.| la cursul meu în oprealipsescărivi.
sgs_rnd1_453.wav| o găstă în Franța la o firmă care folosește metoda ecologică de a curăța mașinile de patru ani.| soluții au găsit-o în Franța, la o firmă care folosește metoda ecologică de a curăța mașine de 4 ani.
sgs_rnd1_454.wav| doar că au în lot mulți portugheți.| Eu doar ca au un lot mult portugues.
sgs_rnd1_455.wav| Moldovenii par să nu aibă probleme nici în trecerea internă.| Multopeni par sa nu aveau probleme nici in intrecerea interna.
sgs_rnd1_456.wav| Trăii dintre bărbați au fost prinși, dar cel de-al patulea, un urmărit local, a reușit să scape.| Trei dintre bărbați au fost prinși, dar cel de-al patulea, unul mărit local, a reușit să scape.
sgs_rnd1_457.wav| Scenariul semiblocazului rămâne actuala conducerea țării sau există o continuitate a politicii.| Scenarul semi-blocazului rămâne actuala conducerea țării sau există o continitate apolitic?
sgs_rnd1_458.wav| Am salvat 60.000 de locuri de munca in mod direct si indirect.| Am salvat 60.000 de locuri de muncă în mod direct și indirect.
sgs_rnd1_459.wav| credincioșii, bărbații într-o parte și femeile în cealaltă s-au rugat în fața fațadei de vest a capitolului.| Gredincioșii, bărbații într-o parte și femeile în cealaltă s-au rugat în fața fațalei de vest a capitolului.
sgs_rnd1_460.wav| O lună este enorm, sunt ca terminat, spune micul muzician.| O lună este enorm? Sunt carterii unea, spune micul muzician.
sgs_rnd1_461.wav| Zitesc foarte mult la oameni lipsa de respect si de caracter a unora.| Să țineți foarte mult la oameni, de respect și de caracter a unoră.
sgs_rnd1_462.wav| acum a ajuns în imposibilitatea de a le mai achita.| Acum a ajuns o imposibilitate de le maiachita.
sgs_rnd1_463.wav| cu cât sunt mai mici și mai multe, cu atât băutura este mai rafinată.| Cu cât sunt mai mici și mai multe, cu atât băutura este mai rafina.
sgs_rnd1_464.wav| La sfârșitul lunii august în România erau peste 601.000 de șomeri.| La sfârșitul lunii august, în România erau peste 601.000 de șomeri.
sgs_rnd1_465.wav| Milanezia o odviat sa grega in Rusia pe trenul campionei Rubin Kazan.| Milanezia o văd viață grea în Rusia pe terenul campioanei Rubin Kazan.
sgs_rnd1_466.wav| Vâlcea nu a avut deloc parte de un match liniștit.| Vâlcea nu a avut deloc parte de un match liniștit.
sgs_rnd1_467.wav| Și aceasta a prilezuit o polemică.| și aceasta prin miririi de o polemică.
sgs_rnd1_468.wav| Nu am mai venit, însă, la serviciu de patru luni.| Nu am mai venit, însă, la serviciu de patru luni.
sgs_rnd1_469.wav| Ii place sa confeccioneze instrumente muzicale, printre care si n-ai.| Ii place să confecționeze instrumentă muzicale, printre care și noi.
sgs_rnd1_470.wav| am vrut să demonstram că putem lupta și civilizat.| Am vrut să demonstream că puteam lupta și civilizat.
sgs_rnd1_471.wav| oamenii sunt însă liniștiți.| Oamenii sunt însă liniștiți.
sgs_rnd1_472.wav| Marcă de masini la care ține însă cel mai mult este Ferrari.| marca de masini la care ține însă cel mai mult este Ferrari.
sgs_rnd1_473.wav| Prefer sporturile legate de orice are motor, a spus Oliver.| Referi sporturile legate de orice mău, are motor, a spus Oliver.
sgs_rnd1_474.wav| Din păcate tăcerile și ideile lor se pierd în vacarmă.| Din păcatele tăcerile și ideile lor se pierd în vacarn.
sgs_rnd1_475.wav| Achiziționarea terenului este, însă, doar primul pas în demarare a investiței privind modernizarea întregii zone.| Acrisiționarea terenului este, însă, doar primul pas în demărarea investiței privinul dărnizarea întrezii zone.
sgs_rnd1_476.wav| De asemenea, pizza preparata va fi oferita gratuit participanților la eveniment.| De asemenea, pizza preparată va fi oferită gratuit participanților la eveniment.
sgs_rnd1_477.wav| Copul campania a fost de a reduce infracționalitatea de toate tipurile.| Copul campania a fost de a reduce infracționalitatea de toate tipuri.
sgs_rnd1_478.wav| La acest spectacol sunt valabile și abonamentele de premier.| În acest spectacol sunt valabile și abonamentele de premier.
sgs_rnd1_479.wav| În acest moment, cestenuarea de share-urilor se face în baza prevederilor din autorizația integrată de mediu.| Și, în acest moment, ce să ne arăt deșeiurilor se face în vaza prevederilor din autorizația integrată de medium.
sgs_rnd1_480.wav| astfel suntem obligati sa facem apel la arbitrii de rezerva.| astfel suntem obligați să face apel la arbitrii de rezervă.
sgs_rnd1_481.wav| În toamna lui 2007, Danilă a demisionat din funcție de președinte executive al Becere.| În toamna lui 2007, Danila a demisionat din funcție de președinte executive al BCR.
sgs_rnd1_482.wav| Bărbatul nu are carnet, se urca la volan fără teamă că cineva îl va opri.| Bărbatul nu are carnet, se orca la volan fără teamă că cineva îl va opri.
sgs_rnd1_483.wav| altfel ramanem doar cu prosteala televizata| Altfel rămânem doar cu prostia la televizată.
sgs_rnd1_484.wav| El a trăit mai mult pe la bucure.| El a trăit mai mult pe la bucure.
sgs_rnd1_485.wav| Pe de altă parte, am urmărit îndeaproape istoria pre- și post-decembristă.| de altă parte am urmărit între aproape istoria pre și post decembristă.
sgs_rnd1_486.wav| Se poate face asta, dar depinde cum o faci, fiecare are modul lui de a vedea lucrurile.| Se poate face asta, dar depinde cum o faci, fiecare are modul lui de a vedea lucrurile.
sgs_rnd1_487.wav| Mâine vor fi prezentați parchetului de pe lângă judecătoria Turda cu o propunere de arestare preventivă.| Mâine vor fi prezentați parchetului de pe lângă judecătoria Turda cu o propunere de arestare preventivă.
sgs_rnd1_488.wav| iar cel pe care o vreau sa-l remaniez este ministru Nica.| iar cel pe care vreau să-l remaniez este ministrul Nică.
sgs_rnd1_489.wav| În viață idealul meu este să-mi termintează de doctorat.| În viață idealul meu este să-mi termin tesa de doctorat.
sgs_rnd1_490.wav| Cea mai este favorită de toți.| Dau-ai favorită totuși.
sgs_rnd1_491.wav| Dacă sunt adevărate, prioritățile nu depend de conjuncturi.| Dacă sunt adevărate, prioritățile nu depind de conjuncturi.
sgs_rnd1_492.wav| Nu am lucrat niciodata la masini si nu am avut indemnare| Nu am lucrat niciodata la masini si nu am avut indemunare.
sgs_rnd1_493.wav| Nu a murit, dar a rămas mutilată și asta m-a marcat.| Nu a murit, dar a rămas mutilată și asta m-a marcat.
sgs_rnd1_494.wav| Mi-am cumpărat mânți, mi-am făcut o grădină.| Mi-am cumpărat pământ și mi-am făcut o grădină.
sgs_rnd1_495.wav| Reprezentanții CNAS spun că această creștere a numărului de concedii medicale poate avea mai multe cauze.| Reprezentanții CNS spun că această creștere a numărului de concedii medicale poate avea mai multe cauze.
sgs_rnd1_496.wav| Toți sunt giucători util, dar nici unul indispensabil.| Toți sunt jucători util, dar nici unul indispensabil.
sgs_rnd1_497.wav| francezii au făcut o adevărată tradiție din fabricarea acestei băuturi.| Trancezii au făcut o adevărată tradiție din fabricarea acestei băuturi.
sgs_rnd1_498.wav| Am ales totusi un costum de blugi, însă la fel de decent.| Am ales totuși un costum de bluj, însă la fel de recent.
sgs_rnd1_499.wav| Eu nu mai sunt tentat de o revenire la conducerea Federației. Am lăsat întrecut toate scandalorile și probleme.| Eu nu mai sunt tentat de o revenire la conducerea Federației, am lăsat întrecu toate scandalurile și problemele.
sgs_rnd1_500.wav| De pilda, să faci un brand din brânza și gemuri locale.| De pilde azi facem un brand din branza si gemuri locale.
sgs_rnd2_001.wav| Ne doare pe toți, încă de a doua zi dimineață.| Ne doare pe toți, încă de-a doua zi dimineață.
sgs_rnd2_002.wav| Drumul a fost blocat mai multe ore.| drumură a fost măcat mai multe ori.
sgs_rnd2_003.wav| Acum am fost penalizati si cu penaltii.| Acum am fost penalizat psico-penalty.
sgs_rnd2_004.wav| Această partidă se poate compara cu meciul de la Donetsk.| Această partidă se poate compara cu mai celu de la Donetsk.
sgs_rnd2_005.wav| Gâtul a necesitat intervenții de lungă durată.| gâtul la necesitate intervenție de lungă durată.
sgs_rnd2_006.wav| îmi dezvoltă o anumită minuțiozitate.| un dezvoltău anumită minuțiozitate.
sgs_rnd2_007.wav| Vă mulțumesc pentru vizionare și comentariile noastre.| Vreau să-mi chei comentariul. Ria. Noi o să...
sgs_rnd2_008.wav| Dacă nu s-a intervenit la timp, normal că acum sunt grămezi uriașă.| Dacă nu s-a intervenit la timp, normal că acum sunt grămezuri așa.
sgs_rnd2_009.wav| O să spun că mi-a schimbat viața.| Or să spun că mă schimbă-n viață.
sgs_rnd2_010.wav| Primul meu antrenor de tenis a fost profesorul Gianta.| Primul meu antrenor de tenisa fost profesorul Gianta.
sgs_rnd2_011.wav| Apoi au venit foarte multe delegări în toată țară.| Apoi au venit foarte multe delegări în toată țară.
sgs_rnd2_012.wav| M-avut în săd doar doi ani deschisă o casă de mode.| M-am avut, insa, doar 2 ani deschise o casa de mode.
sgs_rnd2_013.wav| În 2001 au obținut titul de Master Series la Montreal.| În 2001 au obținut tipul de Master Series Unreal.
sgs_rnd2_014.wav| Aș vrea să se calificăm în două.| Aș vrea să se calificeam în două.
sgs_rnd2_015.wav| de la Penny Market nu va fi funcțională pe durata lucrărilor.| de la Penny Market nu va fi funcțională pe durata lucrărilor.
sgs_rnd2_016.wav| și la reușit salim mobilizeze pe barbat.| pentru a rășiți să limobilizeze pe vorbat.
sgs_rnd2_017.wav| Prețuri unei ore de joacă sub supravegăria personalului angajat costă 7 lei.| Prețuri unei ore de joacă sub supravederea personalului angajat costă 7 lei.
sgs_rnd2_018.wav| Suntem preteni cu skaterii.| Întâmplerea tână cu scăitări.
sgs_rnd2_019.wav| De altfel am vrut sa ma si retrag.| De altfel, am vrut să mă șire drag.
sgs_rnd2_020.wav| a fost foarte greu pentru ea în ultimea vreme.| a fost foarte greu pentru ea în ultima vreme.
sgs_rnd2_021.wav| atat autotrenul ca cei cu cantitatea de tigari au fost predate inspectorilor va mari| atât autotrean cât și cantitatea de țicări au fost predate inspectorilor vămari.
sgs_rnd2_022.wav| Oncescu s-a supărat pe arbitrii care n-au fost atenți la meciul lui.| pe un ces cu s-a supărat pe arbitrii care n-au fost atenti la meciurile lui.
sgs_rnd2_023.wav| Mai mulți agenți sub acoperie filmează cu o camera ascunsă toate neregulile.| Mai mulți agenți sub acoperie filmează cu o camere ascunsă toate nereguli.
sgs_rnd2_024.wav| Avem o caia să prezentăm un front unit.| Avem o caia să prezentăm un front unit.
sgs_rnd2_025.wav| sunt doar din ce în ce mai multe.| Doar din ce în ce mai mult.
sgs_rnd2_026.wav| Lețeaua al caida are vendicat atacurile.| rețeaua alcaida are avândcat atacurile.
sgs_rnd2_027.wav| În primele zile nu facem nici 20 de lei, arată rozale.| În primele zile nu facem nici 90 de lei, arată rozalea.
sgs_rnd2_028.wav| Conea a sutat din novitura libera peste porti a Giundelestiana.| C-o ne-a sutat din robitura libere peste poartea Giugrestiana.
sgs_rnd2_029.wav| Cron Jager a renunțat să ceară o contraexpertive.| Cron, Jaeger a renunțat să ceară o contraexpertivă.
sgs_rnd2_030.wav| Famila Lăcătuș s-a făcut un trecut în domeniul vânzării castanelor.| Vamirea Lăcătuși a făcut un trecut în domeniul vânzării castanelor.
sgs_rnd2_031.wav| apă-otrăuită, după cum veți vedea în cele ce urmează.| Apoi o trăuită după cum veți vedea în cele ce urmează.
sgs_rnd2_032.wav| Eu nu mai inteleg pentru ce dau acei bani.| Ii n-am mai intelect pentru ce dau acei bani.
sgs_rnd2_033.wav| Îmi place mult să călătoresc, să văd lucruri noi.| Îmi place mult să călătoresc, să văd lucrurile noastre.
sgs_rnd2_034.wav| E un sentiment aparte când îi vezi pe toți că dansează.| E un sentiment aparte când îi vezi pe toți că dansează.
sgs_rnd2_035.wav| aceea situație s-a înregistrat și în județul Vaslui la Vama Albiță.| Aceea situație s-a înregistrat și în județul Vaslui la Vamă Albiță.
sgs_rnd2_036.wav| Au trecut mulți ani de când am lucrat împreună.| Au trecut mulți ani de când am lucrat împreună.
sgs_rnd2_037.wav| După o vară plină de tensiune, învățământul românesc trece într-o altă etapă.| După o vară plină de tensiune învățăm o întru românesc, trecem într-o altă etapă.
